Datetimetry,Zone_ID,Datetime,Open,High,Low,Close,Volume,MA_10
2024-5-20 14,SUPPORT_1851,5/20/2024 14:00,197.764,197.846,197.687,197.711,5104,197.8052
2024-5-20 15,SUPPORT_1851,5/20/2024 15:00,197.712,198.39,197.684,198.246,9200,197.8368
2024-5-20 23,SUPPORT_1852,5/20/2024 23:00,198.591,198.599,198.498,198.507,1484,198.3592
2024-5-21 00,SUPPORT_1852,5/21/2024 0:00,198.502,198.504,198.376,198.504,842,198.4385
2024-5-21 05,SUPPORT_1853,5/21/2024 5:00,198.758,198.793,198.643,198.739,5213,198.6367
2024-5-21 06,SUPPORT_1853,5/21/2024 6:00,198.737,198.826,198.729,198.811,4104,198.6675
2024-5-21 10,SUPPORT_1854,5/21/2024 10:00,198.592,198.657,198.42,198.6,6979,198.7216
2024-5-21 11,SUPPORT_1854,5/21/2024 11:00,198.598,198.631,198.399,198.604,6374,198.7244
2024-5-21 16,SUPPORT_1855,5/21/2024 16:00,198.537,198.584,198.268,198.347,11407,198.622
2024-5-21 17,SUPPORT_1855,5/21/2024 17:00,198.347,198.587,198.257,198.39,9051,198.5774
2024-5-22 00,SUPPORT_1856,5/22/2024 0:00,198.429,198.478,198.322,198.425,1117,198.455
2024-5-22 01,SUPPORT_1856,5/22/2024 1:00,198.421,198.509,198.419,198.508,708,198.4519
2024-5-22 08,SUPPORT_1857,5/22/2024 8:00,198.708,198.753,198.619,198.646,4549,198.6196
2024-5-22 09,SUPPORT_1857,5/22/2024 9:00,198.639,199.531,198.639,199.472,8374,198.7174
2024-5-22 14,SUPPORT_1858,5/22/2024 14:00,199.013,199.136,198.86,198.996,7116,198.9899
2024-5-22 15,SUPPORT_1858,5/22/2024 15:00,198.997,199.235,198.986,199.216,7361,199.0365
2024-5-22 17,SUPPORT_1859,5/22/2024 17:00,199.287,199.324,199.144,199.159,8542,199.1407
2024-5-22 18,SUPPORT_1859,5/22/2024 18:00,199.161,199.333,199.09,199.289,7334,199.205
2024-5-22 21,SUPPORT_1860,5/22/2024 21:00,199.241,199.326,199.008,199.133,8995,199.1847
2024-5-22 22,SUPPORT_1860,5/22/2024 22:00,199.132,199.274,199.129,199.264,5065,199.2014
2024-5-23 09,SUPPORT_1861,5/23/2024 9:00,199.381,199.419,199.257,199.331,6871,199.3907
2024-5-23 10,SUPPORT_1861,5/23/2024 10:00,199.33,199.55,199.077,199.448,7818,199.4112
2024-5-23 17,SUPPORT_1862,5/23/2024 17:00,199.699,199.884,199.215,199.551,13708,199.4586
2024-5-23 18,SUPPORT_1862,5/23/2024 18:00,199.551,199.75,199.527,199.709,8605,199.4917
2024-5-23 21,SUPPORT_1863,5/23/2024 21:00,199.232,199.254,199.007,199.033,7885,199.4644
2024-5-23 22,SUPPORT_1863,5/23/2024 22:00,199.033,199.171,199.024,199.12,4974,199.4426
2024-5-24 02,SUPPORT_1864,5/24/2024 2:00,199.291,199.295,199.189,199.227,1736,199.3295
2024-5-24 03,SUPPORT_1864,5/24/2024 3:00,199.226,199.431,199.116,199.309,5681,199.3053
2024-5-24 09,SUPPORT_1865,5/24/2024 9:00,199.314,199.352,198.979,199.304,6902,199.2936
2024-5-24 10,SUPPORT_1865,5/24/2024 10:00,199.304,199.469,199.295,199.397,5831,199.3044
2024-5-24 19,SUPPORT_1866,5/24/2024 19:00,199.923,199.935,199.758,199.772,5943,199.6829
2024-5-24 20,SUPPORT_1866,5/24/2024 20:00,199.773,199.976,199.74,199.96,4912,199.7392
2024-5-27 03,SUPPORT_1867,5/27/2024 3:00,199.74,199.847,199.657,199.761,4467,199.8394
2024-5-27 04,SUPPORT_1867,5/27/2024 4:00,199.762,199.808,199.595,199.78,5301,199.825
2024-5-27 14,SUPPORT_1868,5/27/2024 14:00,200.069,200.093,199.996,200.037,4140,199.8723
2024-5-27 15,SUPPORT_1868,5/27/2024 15:00,200.037,200.086,199.881,200.038,6758,199.9088
2024-5-27 23,SUPPORT_1869,5/27/2024 23:00,200.346,200.374,200.179,200.213,1993,200.238
2024-5-28 00,SUPPORT_1869,5/28/2024 0:00,200.211,200.332,200.194,200.299,1897,200.2642
2024-5-28 02,SUPPORT_1870,5/28/2024 2:00,200.383,200.414,200.293,200.298,1049,200.3054
2024-5-28 03,SUPPORT_1870,5/28/2024 3:00,200.297,200.396,200.221,200.364,5978,200.318
2024-5-28 07,SUPPORT_1871,5/28/2024 7:00,200.212,200.274,200.142,200.151,4526,200.292
2024-5-28 08,SUPPORT_1871,5/28/2024 8:00,200.15,200.409,200.149,200.365,4652,200.2938
2024-5-28 11,SUPPORT_1872,5/28/2024 11:00,200.39,200.419,200.241,200.296,5797,200.3041
2024-5-28 12,SUPPORT_1872,5/28/2024 12:00,200.296,200.49,200.28,200.481,5604,200.3224
2024-5-28 17,SUPPORT_1873,5/28/2024 17:00,200.429,200.615,200.4,200.427,8738,200.404
2024-5-28 18,SUPPORT_1873,5/28/2024 18:00,200.427,200.592,200.353,200.581,6557,200.4256
2024-5-28 21,SUPPORT_1874,5/28/2024 21:00,200.522,200.554,200.379,200.488,5403,200.4802
2024-5-28 22,SUPPORT_1874,5/28/2024 22:00,200.489,200.552,200.42,200.551,3836,200.4872
2024-5-28 23,SUPPORT_1875,5/28/2024 23:00,200.551,200.607,200.515,200.532,2130,200.4955
2024-5-29 00,SUPPORT_1875,5/29/2024 0:00,200.508,200.583,200.378,200.539,2414,200.5026
2024-5-29 08,SUPPORT_1876,5/29/2024 8:00,200.518,200.573,200.411,200.44,4841,200.5617
2024-5-29 09,SUPPORT_1876,5/29/2024 9:00,200.438,200.555,200.11,200.451,7736,200.5536
2024-5-29 17,SUPPORT_1877,5/29/2024 17:00,200.361,200.428,200.034,200.245,9776,200.4191
2024-5-29 18,SUPPORT_1877,5/29/2024 18:00,200.245,200.389,200.164,200.364,7040,200.4115
2024-5-29 23,SUPPORT_1878,5/29/2024 23:00,200.288,200.299,200.171,200.171,2142,200.3445
2024-5-30 00,SUPPORT_1878,5/30/2024 0:00,200.162,200.198,200.033,200.174,1594,200.3133
2024-5-30 03,SUPPORT_1879,5/30/2024 3:00,200.141,200.141,199.665,199.738,7307,200.2221
2024-5-30 04,SUPPORT_1879,5/30/2024 4:00,199.737,199.97,199.72,199.897,6685,200.1754
2024-5-30 09,SUPPORT_1880,5/30/2024 9:00,199.126,199.147,198.741,198.822,8733,199.7079
2024-5-30 10,SUPPORT_1880,5/30/2024 10:00,198.82,199.516,198.788,199.476,9096,199.6381
2024-5-30 15,SUPPORT_1881,5/30/2024 15:00,199.187,199.444,199.113,199.32,9598,199.3693
2024-5-30 16,SUPPORT_1881,5/30/2024 16:00,199.317,199.583,198.984,199.504,10696,199.342
2024-5-30 23,SUPPORT_1882,5/30/2024 23:00,199.663,199.692,199.604,199.608,2263,199.5317
2024-5-31 00,SUPPORT_1882,5/31/2024 0:00,199.58,199.638,199.491,199.614,2078,199.5742
2024-5-31 04,SUPPORT_1883,5/31/2024 4:00,199.524,199.72,199.278,199.306,7229,199.6229
2024-5-31 05,SUPPORT_1883,5/31/2024 5:00,199.306,199.424,199.228,199.403,5551,199.5993
2024-5-31 14,SUPPORT_1884,5/31/2024 14:00,200.022,200.03,199.736,199.816,6260,199.6737
2024-5-31 15,SUPPORT_1884,5/31/2024 15:00,199.815,199.952,199.593,199.93,10465,199.7264
2024-5-31 23,SUPPORT_1885,5/31/2024 23:00,200.415,200.5,200.317,200.374,2691,200.1017
2024-6-03 00,SUPPORT_1885,6/3/2024 0:00,200.172,200.275,200.134,200.198,1919,200.1399
2024-6-03 04,SUPPORT_1886,6/3/2024 4:00,200.333,200.399,200.146,200.247,6168,200.2647
2024-6-03 05,SUPPORT_1886,6/3/2024 5:00,200.247,200.43,200.229,200.399,5612,200.2972
2024-6-03 13,SUPPORT_1887,6/3/2024 13:00,199.541,199.556,199.215,199.254,6974,200.0574
2024-6-03 14,SUPPORT_1887,6/3/2024 14:00,199.252,199.694,199.232,199.651,8065,199.9978
2024-6-03 17,SUPPORT_1888,6/3/2024 17:00,199.548,199.898,199.348,199.478,12533,199.7081
2024-6-03 18,SUPPORT_1888,6/3/2024 18:00,199.486,199.713,199.435,199.605,7078,199.6201
2024-6-03 19,SUPPORT_1889,6/3/2024 19:00,199.605,199.64,199.428,199.429,6945,199.5393
2024-6-03 20,SUPPORT_1889,6/3/2024 20:00,199.428,199.705,199.394,199.701,6267,199.5315
2024-6-03 23,SUPPORT_1890,6/3/2024 23:00,199.973,200.029,199.787,199.829,1985,199.6711
2024-6-04 00,SUPPORT_1890,6/4/2024 0:00,199.799,199.897,199.712,199.894,1667,199.6954
2024-6-04 13,SUPPORT_1891,6/4/2024 13:00,198.022,198.043,197.19,197.607,8999,199.3469
2024-6-04 14,SUPPORT_1891,6/4/2024 14:00,197.611,198.011,197.518,197.616,8158,199.0732
2024-6-05 00,SUPPORT_1892,6/5/2024 0:00,197.741,197.797,197.612,197.711,1766,197.8059
2024-6-05 01,SUPPORT_1892,6/5/2024 1:00,197.672,197.762,197.656,197.761,1123,197.7812
2024-6-05 13,SUPPORT_1893,6/5/2024 13:00,199.349,199.436,199.198,199.315,5850,198.9964
2024-6-05 14,SUPPORT_1893,6/5/2024 14:00,199.314,199.534,199.247,199.519,6006,199.0974
2024-6-05 16,SUPPORT_1894,6/5/2024 16:00,199.67,199.738,199.148,199.222,10334,199.2666
2024-6-05 17,SUPPORT_1894,6/5/2024 17:00,199.214,199.681,199.103,199.433,13067,199.3371
2024-6-06 03,SUPPORT_1895,6/6/2024 3:00,199.453,199.473,199.189,199.254,5727,199.4938
2024-6-06 04,SUPPORT_1895,6/6/2024 4:00,199.254,199.386,198.963,199.335,7570,199.4813
2024-6-06 12,SUPPORT_1896,6/6/2024 12:00,199.672,199.777,199.303,199.397,6009,199.4326
2024-6-06 13,SUPPORT_1896,6/6/2024 13:00,199.396,199.532,199.301,199.413,5921,199.4485
2024-6-06 16,SUPPORT_1897,6/6/2024 16:00,199.695,199.786,199.221,199.596,11300,199.5542
2024-6-06 17,SUPPORT_1897,6/6/2024 17:00,199.597,199.745,199.222,199.274,9144,199.5565
2024-6-06 19,SUPPORT_1898,6/6/2024 19:00,199.388,199.446,199.046,199.072,6687,199.4862
2024-6-06 20,SUPPORT_1898,6/6/2024 20:00,199.073,199.271,199.063,199.263,5726,199.4227
2024-6-06 22,SUPPORT_1899,6/6/2024 22:00,199.164,199.247,198.814,199.007,5731,199.333
2024-6-06 23,SUPPORT_1899,6/6/2024 23:00,199.008,199.121,198.984,198.987,4580,199.2904
2024-6-07 09,SUPPORT_1900,6/7/2024 9:00,198.805,198.895,198.385,198.768,8586,199.0527
2024-6-07 10,SUPPORT_1900,6/7/2024 10:00,198.763,198.953,198.454,198.933,7731,199.0436
2024-6-07 18,SUPPORT_1901,6/7/2024 18:00,199.57,199.57,199.055,199.254,10218,199.1803
2024-6-07 19,SUPPORT_1901,6/7/2024 19:00,199.252,199.345,199.12,199.333,7993,199.2368
2024-6-10 13,SUPPORT_1902,6/10/2024 13:00,199.21,199.229,198.922,199.103,7778,199.5839
2024-6-10 14,SUPPORT_1902,6/10/2024 14:00,199.103,199.551,199.075,199.457,6658,199.5656
2024-6-10 16,SUPPORT_1903,6/10/2024 16:00,199.546,199.55,199.307,199.382,7588,199.5109
2024-6-10 17,SUPPORT_1903,6/10/2024 17:00,199.383,199.566,199.302,199.521,7265,199.4839
2024-6-11 00,SUPPORT_1904,6/11/2024 0:00,199.87,199.926,199.69,199.829,1814,199.752
2024-6-11 01,SUPPORT_1904,6/11/2024 1:00,199.824,199.899,199.824,199.891,1948,199.7865
2024-6-11 11,SUPPORT_1905,6/11/2024 11:00,200.169,200.356,200.017,200.048,6287,200.1346
2024-6-11 12,SUPPORT_1905,6/11/2024 12:00,200.047,200.235,199.939,200.223,8616,200.1733
2024-6-11 16,SUPPORT_1906,6/11/2024 16:00,199.931,200.084,199.725,199.766,10277,200.1005
2024-6-11 17,SUPPORT_1906,6/11/2024 17:00,199.77,200.037,199.668,199.971,9392,200.0715
2024-6-11 20,SUPPORT_1907,6/11/2024 20:00,200.316,200.319,200.018,200.031,6129,200.0689
2024-6-11 21,SUPPORT_1907,6/11/2024 21:00,200.03,200.145,199.996,200.124,6170,200.0765
2024-6-11 23,SUPPORT_1908,6/11/2024 23:00,200.14,200.184,200.096,200.135,2705,200.0651
2024-6-12 00,SUPPORT_1908,6/12/2024 0:00,200.128,200.157,199.974,200.131,1009,200.0676
2024-6-12 03,SUPPORT_1909,6/12/2024 3:00,200.139,200.231,200.045,200.135,4027,200.1452
2024-6-12 04,SUPPORT_1909,6/12/2024 4:00,200.135,200.22,200.056,200.172,4777,200.1492
2024-6-12 17,SUPPORT_1910,6/12/2024 17:00,199.95,200.38,199.946,200.048,11662,200.4818
2024-6-12 18,SUPPORT_1910,6/12/2024 18:00,200.045,200.174,199.931,200.141,9893,200.4531
2024-6-12 20,SUPPORT_1911,6/12/2024 20:00,200.121,200.2,200.014,200.042,6090,200.3842
2024-6-12 21,SUPPORT_1911,6/12/2024 21:00,199.998,200.645,199.938,200.622,14748,200.3796
2024-6-13 00,SUPPORT_1912,6/13/2024 0:00,200.527,200.527,200.307,200.379,900,200.3217
2024-6-13 01,SUPPORT_1912,6/13/2024 1:00,200.382,200.607,200.333,200.605,2237,200.3124
2024-6-13 04,SUPPORT_1913,6/13/2024 4:00,200.604,200.652,200.489,200.503,5335,200.4728
2024-6-13 05,SUPPORT_1913,6/13/2024 5:00,200.503,200.777,200.502,200.747,4340,200.5353
2024-6-13 19,SUPPORT_1914,6/13/2024 19:00,200.072,200.072,199.676,199.896,8612,200.6593
2024-6-13 20,SUPPORT_1914,6/13/2024 20:00,199.897,200.258,199.796,200.243,8311,200.5712
2024-6-14 00,SUPPORT_1915,6/14/2024 0:00,200.27,200.326,200.202,200.228,698,200.3395
2024-6-14 01,SUPPORT_1915,6/14/2024 1:00,200.305,200.414,200.288,200.399,2554,200.3055
2024-6-14 02,SUPPORT_1916,6/14/2024 2:00,200.4,200.48,200.352,200.384,2481,200.264
2024-6-14 03,SUPPORT_1916,6/14/2024 3:00,200.384,200.494,200.276,200.432,6026,200.2728
2024-6-14 05,SUPPORT_1917,6/14/2024 5:00,200.618,200.772,200.482,200.749,4897,200.4128
2024-6-14 06,SUPPORT_1917,6/14/2024 6:00,200.749,201.443,200.103,201.247,9700,200.5132
2024-6-14 12,SUPPORT_1918,6/14/2024 12:00,200.345,200.382,199.225,199.594,12308,200.7697
2024-6-14 13,SUPPORT_1918,6/14/2024 13:00,199.591,199.634,199.334,199.419,12856,200.6684
2024-6-14 16,SUPPORT_1919,6/14/2024 16:00,199.545,199.72,198.906,199.118,10300,200.2247
2024-6-14 17,SUPPORT_1919,6/14/2024 17:00,199.122,199.485,198.925,199.341,10665,200.0236
2024-6-17 00,SUPPORT_1920,6/17/2024 0:00,199.499,199.635,199.384,199.463,1104,199.464
2024-6-17 01,SUPPORT_1920,6/17/2024 1:00,199.453,199.852,199.44,199.824,2644,199.4922
2024-6-17 06,SUPPORT_1921,6/17/2024 6:00,199.697,199.758,199.512,199.564,4941,199.6399
2024-6-17 07,SUPPORT_1921,6/17/2024 7:00,199.565,199.626,199.512,199.602,5162,199.6565
2024-6-17 09,SUPPORT_1922,6/17/2024 9:00,199.587,199.587,199.051,199.321,9265,199.6304
2024-6-17 10,SUPPORT_1922,6/17/2024 10:00,199.322,199.697,199.245,199.583,7403,199.6424
2024-6-17 13,SUPPORT_1923,6/17/2024 13:00,199.699,199.749,199.49,199.697,5634,199.6263
2024-6-17 14,SUPPORT_1923,6/17/2024 14:00,199.69,199.973,199.673,199.872,6312,199.6416
2024-6-18 00,SUPPORT_1924,6/18/2024 0:00,200.342,200.366,200.201,200.313,1252,200.2515
2024-6-18 01,SUPPORT_1924,6/18/2024 1:00,200.34,200.439,200.271,200.406,811,200.2929
2024-6-18 04,SUPPORT_1925,6/18/2024 4:00,200.4,200.427,200.02,200.108,5762,200.3466
2024-6-18 05,SUPPORT_1925,6/18/2024 5:00,200.108,200.176,200.072,200.159,4885,200.3309
2024-6-18 15,SUPPORT_1926,6/18/2024 15:00,200.346,200.396,199.98,200.297,9763,200.4095
2024-6-18 16,SUPPORT_1926,6/18/2024 16:00,200.297,200.612,200.163,200.608,9032,200.4554
2024-6-19 00,SUPPORT_1927,6/19/2024 0:00,200.551,200.605,200.399,200.545,914,200.4755
2024-6-19 01,SUPPORT_1927,6/19/2024 1:00,200.533,200.648,200.521,200.622,904,200.508
2024-6-19 04,SUPPORT_1928,6/19/2024 4:00,200.561,200.579,200.449,200.52,3776,200.5364
2024-6-19 05,SUPPORT_1928,6/19/2024 5:00,200.52,200.612,200.511,200.605,2832,200.5653
2024-6-19 08,SUPPORT_1929,6/19/2024 8:00,200.555,200.583,200.386,200.43,3673,200.5582
2024-6-19 09,SUPPORT_1929,6/19/2024 9:00,200.405,200.812,200.357,200.623,5777,200.5638
2024-6-19 15,SUPPORT_1930,6/19/2024 15:00,201.05,201.106,200.74,200.809,5539,200.7666
2024-6-19 16,SUPPORT_1930,6/19/2024 16:00,200.81,200.873,200.781,200.845,5248,200.7914
2024-6-19 20,SUPPORT_1931,6/19/2024 20:00,200.893,200.909,200.834,200.843,882,200.9221
2024-6-19 21,SUPPORT_1931,6/19/2024 21:00,200.842,200.952,200.799,200.952,740,200.9262
2024-6-20 00,SUPPORT_1932,6/20/2024 0:00,200.97,200.974,200.646,200.943,836,200.9175
2024-6-20 01,SUPPORT_1932,6/20/2024 1:00,200.928,201.043,200.905,200.964,1600,200.933
2024-6-20 05,SUPPORT_1933,6/20/2024 5:00,200.967,200.993,200.878,200.944,2708,200.9413
2024-6-20 06,SUPPORT_1933,6/20/2024 6:00,200.945,201.045,200.937,200.989,2192,200.9559
2024-6-20 09,SUPPORT_1934,6/20/2024 9:00,200.926,201.021,200.827,200.917,5600,200.9545
2024-6-20 10,SUPPORT_1934,6/20/2024 10:00,200.917,201.161,200.912,201.104,6673,200.9706
2024-6-20 14,SUPPORT_1935,6/20/2024 14:00,201.195,201.261,200.844,200.895,7745,201.0492
2024-6-20 15,SUPPORT_1935,6/20/2024 15:00,200.895,201.017,200.743,200.992,8218,201.054
2024-6-20 18,SUPPORT_1936,6/20/2024 18:00,201.336,201.38,201.08,201.121,6185,201.1218
2024-6-20 19,SUPPORT_1936,6/20/2024 19:00,201.119,201.218,201,201.156,5876,201.1457
2024-6-20 23,SUPPORT_1937,6/20/2024 23:00,201.212,201.272,201.09,201.118,1304,201.1432
2024-6-21 00,SUPPORT_1937,6/21/2024 0:00,201.12,201.176,201.023,201.132,1005,201.1669
2024-6-21 04,SUPPORT_1938,6/21/2024 4:00,201.357,201.366,201.147,201.21,4723,201.1906
2024-6-21 05,SUPPORT_1938,6/21/2024 5:00,201.215,201.263,201.123,201.254,3574,201.2004
2024-6-21 10,SUPPORT_1939,6/21/2024 10:00,201.162,201.221,200.508,200.723,8024,201.1579
2024-6-21 11,SUPPORT_1939,6/21/2024 11:00,200.723,201.059,200.44,200.975,7612,201.1441
2024-6-21 13,SUPPORT_1940,6/21/2024 13:00,201.051,201.055,200.81,200.851,5797,201.0794
2024-6-21 14,SUPPORT_1940,6/21/2024 14:00,200.846,200.991,200.767,200.892,6272,201.0476
2024-6-24 00,SUPPORT_1941,6/24/2024 0:00,201.834,201.923,201.716,201.816,830,201.5667
2024-6-24 01,SUPPORT_1941,6/24/2024 1:00,201.778,201.994,201.763,201.919,1978,201.6574
2024-6-24 04,SUPPORT_1942,6/24/2024 4:00,201.98,201.98,201.708,201.788,6657,201.8367
2024-6-24 05,SUPPORT_1942,6/24/2024 5:00,201.788,201.85,201.71,201.828,4976,201.8643
2024-6-24 09,SUPPORT_1943,6/24/2024 9:00,201.99,202.102,201.933,201.992,6118,201.9266
2024-6-24 10,SUPPORT_1943,6/24/2024 10:00,201.991,202.1,201.932,202.062,6427,201.9512
2024-6-24 13,SUPPORT_1944,6/24/2024 13:00,202.241,202.25,201.133,201.986,10297,202.0004
2024-6-24 14,SUPPORT_1944,6/24/2024 14:00,201.983,202.014,201.758,201.918,7739,202.0134
2024-6-24 20,SUPPORT_1945,6/24/2024 20:00,202.522,202.522,202.372,202.479,5531,202.2722
2024-6-24 21,SUPPORT_1945,6/24/2024 21:00,202.479,202.598,202.42,202.582,5625,202.3061
2024-6-24 23,SUPPORT_1946,6/24/2024 23:00,202.503,202.537,202.343,202.359,1906,202.3696
2024-6-25 00,SUPPORT_1946,6/25/2024 0:00,202.368,202.476,202.325,202.421,960,202.4199
2024-6-25 03,SUPPORT_1947,6/25/2024 3:00,202.514,202.546,202.138,202.197,3872,202.4557
2024-6-25 04,SUPPORT_1947,6/25/2024 4:00,202.201,202.33,201.952,202.207,5359,202.4233
2024-6-25 09,SUPPORT_1948,6/25/2024 9:00,202.381,202.382,202.232,202.337,4219,202.3516
2024-6-25 10,SUPPORT_1948,6/25/2024 10:00,202.348,202.417,202.208,202.359,5300,202.3454
2024-6-25 14,SUPPORT_1949,6/25/2024 14:00,202.282,202.392,202.114,202.223,5672,202.3464
2024-6-25 15,SUPPORT_1949,6/25/2024 15:00,202.223,202.455,202.185,202.442,5500,202.3737
2024-6-25 23,SUPPORT_1950,6/25/2024 23:00,202.537,202.598,202.491,202.518,837,202.4717
2024-6-26 00,SUPPORT_1950,6/26/2024 0:00,202.496,202.543,202.374,202.507,754,202.5001
2024-6-26 11,SUPPORT_1951,6/26/2024 11:00,202.59,202.615,202.485,202.587,5704,202.6517
2024-6-26 12,SUPPORT_1951,6/26/2024 12:00,202.586,202.747,202.525,202.666,6412,202.6631
2024-6-26 15,SUPPORT_1952,6/26/2024 15:00,202.927,203.026,202.657,202.75,7227,202.7105
2024-6-26 16,SUPPORT_1952,6/26/2024 16:00,202.749,202.923,202.409,202.803,10372,202.7139
2024-6-26 21,SUPPORT_1953,6/26/2024 21:00,202.901,202.936,202.792,202.811,3570,202.8067
2024-6-26 22,SUPPORT_1953,6/26/2024 22:00,202.81,203.012,202.747,202.986,3857,202.8387
2024-6-27 04,SUPPORT_1954,6/27/2024 4:00,202.695,202.74,202.493,202.663,3805,202.8206
2024-6-27 05,SUPPORT_1954,6/27/2024 5:00,202.675,202.688,202.519,202.609,2953,202.8008
2024-6-27 07,SUPPORT_1955,6/27/2024 7:00,202.612,202.622,202.492,202.591,2410,202.7499
2024-6-27 08,SUPPORT_1955,6/27/2024 8:00,202.591,202.735,202.544,202.71,3306,202.7223
2024-6-27 14,SUPPORT_1956,6/27/2024 14:00,202.962,203.045,202.891,202.935,5424,202.7867
2024-6-27 15,SUPPORT_1956,6/27/2024 15:00,202.937,203.07,202.813,202.976,8095,202.8234
2024-6-28 01,SUPPORT_1957,6/28/2024 1:00,203.155,203.185,203.071,203.121,763,203.2142
2024-6-28 02,SUPPORT_1957,6/28/2024 2:00,203.117,203.203,203.041,203.186,1408,203.2073
2024-6-28 16,SUPPORT_1958,6/28/2024 16:00,203.037,203.044,202.571,202.709,7909,203.1869
2024-6-28 17,SUPPORT_1958,6/28/2024 17:00,202.704,203.374,202.551,203.323,11657,203.192
2024-6-28 21,SUPPORT_1959,6/28/2024 21:00,203.236,203.307,203.139,203.27,3989,203.1597
2024-6-28 22,SUPPORT_1959,6/28/2024 22:00,203.273,203.36,203.134,203.334,3951,203.1691
2024-7-01 20,SUPPORT_1960,7/1/2024 20:00,204.282,204.296,204.12,204.121,2675,204.2556
2024-7-01 21,SUPPORT_1960,7/1/2024 21:00,204.121,204.168,204.059,204.166,3091,204.2673
2024-7-02 03,SUPPORT_1961,7/2/2024 3:00,204.22,204.327,204.157,204.17,3283,204.1906
2024-7-02 04,SUPPORT_1961,7/2/2024 4:00,204.169,204.335,204.076,204.304,2890,204.1908
2024-7-02 10,SUPPORT_1962,7/2/2024 10:00,204.219,204.269,203.868,204.077,8006,204.215
2024-7-02 11,SUPPORT_1962,7/2/2024 11:00,204.08,204.182,204.011,204.062,6103,204.2071
2024-7-03 00,SUPPORT_1963,7/3/2024 0:00,204.727,204.798,204.594,204.719,1600,204.703
2024-7-03 01,SUPPORT_1963,7/3/2024 1:00,204.719,204.873,204.712,204.855,647,204.735
2024-7-03 17,SUPPORT_1964,7/3/2024 17:00,205.938,206.02,205.325,205.879,12310,205.5844
2024-7-03 18,SUPPORT_1964,7/3/2024 18:00,205.88,206.155,205.78,206.102,6995,205.6687
2024-7-03 20,SUPPORT_1965,7/3/2024 20:00,206.013,206.016,205.687,205.687,1557,205.7772
2024-7-03 21,SUPPORT_1965,7/3/2024 21:00,205.685,205.939,205.684,205.882,5893,205.8194
2024-7-04 04,SUPPORT_1966,7/4/2024 4:00,205.833,205.839,205.485,205.741,5244,205.8885
2024-7-04 05,SUPPORT_1966,7/4/2024 5:00,205.741,205.782,205.661,205.768,2305,205.8644
2024-7-04 14,SUPPORT_1967,7/4/2024 14:00,205.447,205.477,205.284,205.309,3797,205.6589
2024-7-04 15,SUPPORT_1967,7/4/2024 15:00,205.31,205.475,205.278,205.427,4900,205.6248
2024-7-04 23,SUPPORT_1968,7/4/2024 23:00,205.715,205.792,205.675,205.675,2378,205.5836
2024-7-05 00,SUPPORT_1968,7/5/2024 0:00,205.622,205.796,205.608,205.696,2209,205.6223
2024-7-05 03,SUPPORT_1969,7/5/2024 3:00,205.795,205.842,205.304,205.582,5513,205.679
2024-7-05 04,SUPPORT_1969,7/5/2024 4:00,205.579,205.655,205.373,205.521,6365,205.6701
2024-7-05 06,SUPPORT_1970,7/5/2024 6:00,205.432,205.456,204.974,205.11,6790,205.6012
2024-7-05 07,SUPPORT_1970,7/5/2024 7:00,205.112,205.172,205.013,205.134,4688,205.5377
2024-7-05 14,SUPPORT_1971,7/5/2024 14:00,205.621,205.718,205.54,205.585,3989,205.3679
2024-7-05 15,SUPPORT_1971,7/5/2024 15:00,205.587,206.167,205.285,206.041,10652,205.4288
2024-7-05 18,SUPPORT_1972,7/5/2024 18:00,205.986,206.075,205.745,205.833,8940,205.7089
2024-7-05 19,SUPPORT_1972,7/5/2024 19:00,205.835,205.954,205.781,205.896,5506,205.7699
2024-7-05 23,SUPPORT_1973,7/5/2024 23:00,206.021,206.088,205.98,205.989,1115,205.9652
2024-7-08 00,SUPPORT_1973,7/8/2024 0:00,205.618,205.914,205.487,205.814,1339,205.9881
2024-7-08 05,SUPPORT_1974,7/8/2024 5:00,205.498,205.552,205.281,205.41,5158,205.7869
2024-7-08 06,SUPPORT_1974,7/8/2024 6:00,205.41,205.729,205.408,205.641,4499,205.758
2024-7-08 17,SUPPORT_1975,7/8/2024 17:00,206.29,206.294,206.025,206.111,8096,206.2354
2024-7-08 18,SUPPORT_1975,7/8/2024 18:00,206.112,206.244,206.042,206.192,5139,206.2713
2024-7-09 00,SUPPORT_1976,7/9/2024 0:00,205.889,205.95,205.808,205.861,951,206.0658
2024-7-09 01,SUPPORT_1976,7/9/2024 1:00,205.885,205.967,205.885,205.934,436,206.0308
2024-7-09 10,SUPPORT_1977,7/9/2024 10:00,205.952,206.049,205.852,205.939,5465,206.0707
2024-7-09 11,SUPPORT_1977,7/9/2024 11:00,205.936,206.236,205.88,206.223,5409,206.0996
2024-7-09 14,SUPPORT_1978,7/9/2024 14:00,206.329,206.413,206.14,206.219,4728,206.1523
2024-7-09 15,SUPPORT_1978,7/9/2024 15:00,206.219,206.351,206.147,206.336,6916,206.1725
2024-7-09 20,SUPPORT_1979,7/9/2024 20:00,206.206,206.269,206.162,206.194,6492,206.2915
2024-7-09 21,SUPPORT_1979,7/9/2024 21:00,206.193,206.285,206.168,206.254,5078,206.2946
2024-7-09 23,SUPPORT_1980,7/9/2024 23:00,206.268,206.274,206.199,206.213,1645,206.2832
