Date,Time,Open,High,Low,Close,Volume
2024.02.02,1:00:00,186.622,186.723,186.549,186.669,1521
2024.02.02,2:00:00,186.669,186.71,186.499,186.558,4101
2024.02.02,3:00:00,186.559,186.637,186.425,186.531,5986
2024.02.02,4:00:00,186.532,186.675,186.498,186.617,5073
2024.02.02,5:00:00,186.621,186.638,186.526,186.599,4425
2024.02.02,6:00:00,186.597,186.661,186.54,186.632,4507
2024.02.02,7:00:00,186.632,186.792,186.586,186.68,5148
2024.02.02,8:00:00,186.675,186.73,186.618,186.696,5217
2024.02.02,9:00:00,186.689,186.967,186.678,186.945,6579
2024.02.02,10:00:00,186.945,187.19,186.937,186.967,7335
2024.02.02,11:00:00,186.966,187.318,186.963,187.135,6074
2024.02.02,12:00:00,187.136,187.296,187.118,187.132,5221
2024.02.02,13:00:00,187.134,187.147,186.857,186.952,4272
2024.02.02,14:00:00,186.952,187.023,186.875,186.978,4848
2024.02.02,15:00:00,186.98,187.559,186.734,187.481,13048
2024.02.02,16:00:00,187.481,187.481,186.962,187.226,13786
2024.02.02,17:00:00,187.225,187.723,187.11,187.657,12189
2024.02.02,18:00:00,187.659,187.711,187.437,187.514,8625
2024.02.02,19:00:00,187.513,187.541,187.247,187.406,5931
2024.02.02,20:00:00,187.404,187.458,187.184,187.216,6676
2024.02.02,21:00:00,187.216,187.496,187.216,187.453,5864
2024.02.02,22:00:00,187.454,187.5,187.377,187.402,3341
2024.02.02,23:00:00,187.403,187.476,187.307,187.391,2506
2024.02.05,0:00:00,187.389,187.585,187.259,187.45,1498
2024.02.05,1:00:00,187.5,187.605,187.308,187.431,3781
2024.02.05,2:00:00,187.428,187.59,187.314,187.478,9903
2024.02.05,3:00:00,187.476,187.479,187.107,187.11,7015
2024.02.05,4:00:00,187.109,187.223,187.05,187.164,6444
2024.02.05,5:00:00,187.164,187.185,187.03,187.144,7073
2024.02.05,6:00:00,187.142,187.149,187.014,187.133,5576
2024.02.05,7:00:00,187.134,187.168,187.054,187.06,7926
2024.02.05,8:00:00,187.059,187.156,187.005,187.047,6982
2024.02.05,9:00:00,187.046,187.338,186.957,187.32,7423
2024.02.05,10:00:00,187.321,187.514,187.319,187.382,8216
2024.02.05,11:00:00,187.383,187.409,187.085,187.118,7855
2024.02.05,12:00:00,187.115,187.136,186.844,186.934,7222
2024.02.05,13:00:00,186.935,186.954,186.567,186.633,6167
2024.02.05,14:00:00,186.634,186.716,186.538,186.595,6673
2024.02.05,15:00:00,186.598,186.667,186.381,186.481,9047
2024.02.05,16:00:00,186.47,186.559,186.244,186.304,8152
2024.02.05,17:00:00,186.253,186.469,186.162,186.384,11577
2024.02.05,18:00:00,186.385,186.465,186.322,186.426,5684
2024.02.05,19:00:00,186.427,186.457,186.288,186.296,3910
2024.02.05,20:00:00,186.296,186.33,186.221,186.247,3964
2024.02.05,21:00:00,186.25,186.431,186.199,186.373,4358
2024.02.05,22:00:00,186.371,186.392,186.279,186.347,3516
2024.02.05,23:00:00,186.358,186.423,186.327,186.331,2838
2024.02.06,0:00:00,186.33,186.435,186.243,186.396,1597
2024.02.06,1:00:00,186.395,186.395,186.261,186.319,1767
2024.02.06,2:00:00,186.318,186.398,186.24,186.324,5023
2024.02.06,3:00:00,186.325,186.367,186.253,186.338,6340
2024.02.06,4:00:00,186.34,186.408,186.3,186.391,5248
2024.02.06,5:00:00,186.392,186.505,186.322,186.395,4651
2024.02.06,6:00:00,186.395,186.439,186.292,186.351,5855
2024.02.06,7:00:00,186.352,186.44,186.273,186.316,6727
2024.02.06,8:00:00,186.316,186.359,186.18,186.315,6458
2024.02.06,9:00:00,186.316,186.554,186.29,186.449,7178
2024.02.06,10:00:00,186.448,186.664,186.446,186.578,7389
2024.02.06,11:00:00,186.578,186.617,186.425,186.473,7212
2024.02.06,12:00:00,186.473,186.58,186.429,186.526,5929
2024.02.06,13:00:00,186.523,186.741,186.491,186.651,6153
2024.02.06,14:00:00,186.651,186.714,186.53,186.677,5832
2024.02.06,15:00:00,186.679,186.717,186.52,186.71,9336
2024.02.06,16:00:00,186.711,186.77,186.577,186.6,9594
2024.02.06,17:00:00,186.6,186.66,186.195,186.244,10478
2024.02.06,18:00:00,186.244,186.468,186.175,186.328,8006
2024.02.06,19:00:00,186.326,186.501,186.243,186.296,6110
2024.02.06,20:00:00,186.298,186.38,186.234,186.292,6424
2024.02.06,21:00:00,186.289,186.37,186.26,186.337,4756
2024.02.06,22:00:00,186.336,186.356,186.242,186.285,3329
2024.02.06,23:00:00,186.278,186.39,186.238,186.341,3757
2024.02.07,0:00:00,186.338,186.374,186.221,186.292,1688
2024.02.07,1:00:00,186.29,186.354,186.163,186.291,1917
2024.02.07,2:00:00,186.29,186.393,186.248,186.269,4810
2024.02.07,3:00:00,186.268,186.399,186.268,186.376,6397
2024.02.07,4:00:00,186.378,186.548,186.373,186.443,5409
2024.02.07,5:00:00,186.443,186.468,186.339,186.363,5125
2024.02.07,6:00:00,186.365,186.493,186.311,186.492,3431
2024.02.07,7:00:00,186.491,186.53,186.377,186.491,5432
2024.02.07,8:00:00,186.49,186.59,186.429,186.567,5086
2024.02.07,9:00:00,186.571,186.682,186.467,186.661,7949
2024.02.07,10:00:00,186.661,186.931,186.636,186.893,6724
2024.02.07,11:00:00,186.893,186.94,186.739,186.856,5527
2024.02.07,12:00:00,186.855,187.1,186.846,187.034,5619
2024.02.07,13:00:00,187.034,187.101,186.861,187.04,5075
2024.02.07,14:00:00,187.038,187.21,187.016,187.2,4954
2024.02.07,15:00:00,187.2,187.253,187.04,187.07,7699
2024.02.07,16:00:00,187.071,187.161,186.545,186.692,9969
2024.02.07,17:00:00,186.692,187.042,186.685,186.865,10729
2024.02.07,18:00:00,186.864,186.952,186.718,186.925,7823
2024.02.07,19:00:00,186.925,187.018,186.864,186.985,4883
2024.02.07,20:00:00,186.983,187.085,186.894,187.018,5905
2024.02.07,21:00:00,187.021,187.1,186.96,187.06,4140
2024.02.07,22:00:00,187.059,187.075,186.992,187.062,3232
2024.02.07,23:00:00,187.062,187.121,187.057,187.066,3476
2024.02.08,0:00:00,187.071,187.071,186.889,186.944,1347
2024.02.08,1:00:00,186.929,186.991,186.913,186.969,2297
2024.02.08,2:00:00,186.97,187.028,186.858,187.017,5327
2024.02.08,3:00:00,187.016,187.409,186.913,187.33,7558
2024.02.08,4:00:00,187.331,187.491,187.331,187.423,6713
2024.02.08,5:00:00,187.42,187.432,187.335,187.399,2784
2024.02.08,6:00:00,187.399,187.554,187.368,187.503,3812
2024.02.08,7:00:00,187.505,187.737,187.468,187.657,5831
2024.02.08,8:00:00,187.658,187.899,187.649,187.88,5241
2024.02.08,9:00:00,187.88,187.923,187.758,187.808,6260
2024.02.08,10:00:00,187.807,187.999,187.71,187.755,7342
2024.02.08,11:00:00,187.757,187.887,187.673,187.876,7166
2024.02.08,12:00:00,187.876,188.204,187.868,188.166,7149
2024.02.08,13:00:00,188.166,188.214,187.885,188.019,6974
2024.02.08,14:00:00,188.019,188.069,187.935,188.021,7405
2024.02.08,15:00:00,188.025,188.131,187.823,187.939,10873
2024.02.08,16:00:00,187.939,188.287,187.772,188.181,10655
2024.02.08,17:00:00,188.183,188.356,188.031,188.349,8993
2024.02.08,18:00:00,188.349,188.434,188.293,188.333,7552
2024.02.08,19:00:00,188.331,188.476,188.293,188.459,4721
2024.02.08,20:00:00,188.459,188.459,188.31,188.443,5405
