Datetimetry,Date,Time,Open,High,Low,Close,Volume,MA_10
2025.06.26 16,2025.06.26,16:00:00,198.479,198.507,198.287,198.403,3079,198.10
2025.06.26 17,2025.06.26,17:00:00,198.398,198.441,198.305,198.36,2767,198.14
2025.06.26 18,2025.06.26,18:00:00,198.366,198.388,198.236,198.247,2310,198.18
2025.06.26 19,2025.06.26,19:00:00,198.251,198.283,198.162,198.245,2302,198.20
2025.06.26 20,2025.06.26,20:00:00,198.239,198.283,198.165,198.194,1806,198.23
2025.06.26 21,2025.06.26,21:00:00,198.15,198.215,197.998,198.172,1133,198.25
2025.06.26 22,2025.06.26,22:00:00,198.151,198.389,198.143,198.329,1791,198.29
2025.06.26 23,2025.06.26,23:00:00,198.349,198.618,198.215,198.551,2652,198.33
2025.06.27 00,2025.06.27,0:00:00,198.559,198.797,198.458,198.605,3859,198.36
2025.06.27 01,2025.06.27,1:00:00,198.61,198.671,198.201,198.207,3407,198.33
2025.06.27 02,2025.06.27,2:00:00,198.209,198.392,198.134,198.34,3014,198.33
2025.06.27 03,2025.06.27,3:00:00,198.338,198.519,198.297,198.416,2662,198.33
2025.06.27 04,2025.06.27,4:00:00,198.414,198.454,198.324,198.345,2325,198.34
2025.06.27 05,2025.06.27,5:00:00,198.344,198.439,198.139,198.23,2762,198.34
2025.06.27 06,2025.06.27,6:00:00,198.229,198.305,198.102,198.285,3423,198.35
2025.06.27 07,2025.06.27,7:00:00,198.284,198.588,198.191,198.502,3521,198.38
2025.06.27 08,2025.06.27,8:00:00,198.497,198.569,198.286,198.47,3159,198.40
2025.06.27 09,2025.06.27,9:00:00,198.477,198.522,198.307,198.509,2746,198.39
2025.06.27 10,2025.06.27,10:00:00,198.514,198.619,198.328,198.356,2991,198.37
2025.06.27 11,2025.06.27,11:00:00,198.358,198.595,198.31,198.491,2878,198.39
2025.06.27 12,2025.06.27,12:00:00,198.485,198.639,198.346,198.47,4209,198.41
2025.06.27 13,2025.06.27,13:00:00,198.476,198.671,198.442,198.561,3978,198.42
2025.06.27 14,2025.06.27,14:00:00,198.549,198.74,198.329,198.696,4041,198.46
2025.06.27 15,2025.06.27,15:00:00,198.691,198.703,198.405,198.534,3385,198.49
2025.06.27 16,2025.06.27,16:00:00,198.538,198.551,198.19,198.267,2877,198.49
2025.06.27 17,2025.06.27,17:00:00,198.269,198.388,198.147,198.168,3383,198.45
2025.06.27 18,2025.06.27,18:00:00,198.162,198.229,198.006,198.181,3281,198.42
2025.06.27 19,2025.06.27,19:00:00,198.176,198.415,198.172,198.378,2585,198.41
2025.06.27 20,2025.06.27,20:00:00,198.365,198.468,198.303,198.409,2054,198.42
2025.06.29 21,2025.06.29,21:05:00,197.918,198.226,197.918,198.166,932,198.38
2025.06.29 22,2025.06.29,22:05:00,198.167,198.333,198.098,198.256,2264,198.36
2025.06.29 23,2025.06.29,23:05:00,198.256,198.304,198.175,198.23,1975,198.33
2025.06.30 00,2025.06.30,0:00:00,198.236,198.449,198.207,198.323,3248,198.29
2025.06.30 01,2025.06.30,1:00:00,198.317,198.363,197.982,198.012,3150,198.24
2025.06.30 02,2025.06.30,2:00:00,198.014,198.018,197.734,197.921,3027,198.20
2025.06.30 03,2025.06.30,3:00:00,197.917,197.931,197.744,197.758,2169,198.16
2025.06.30 04,2025.06.30,4:00:00,197.76,197.772,197.57,197.624,2435,198.11
2025.06.30 05,2025.06.30,5:00:00,197.625,197.65,197.487,197.557,2919,198.03
2025.06.30 06,2025.06.30,6:00:00,197.564,197.691,197.49,197.615,3457,197.95
2025.06.30 07,2025.06.30,7:00:00,197.61,197.61,197.207,197.482,3805,197.88
2025.06.30 08,2025.06.30,8:00:00,197.475,197.524,197.288,197.42,3465,197.79
2025.06.30 09,2025.06.30,9:00:00,197.417,197.561,197.37,197.549,3083,197.73
2025.06.30 10,2025.06.30,10:00:00,197.555,197.557,197.414,197.534,2489,197.65
2025.06.30 11,2025.06.30,11:00:00,197.539,197.867,197.485,197.801,2893,197.63
2025.06.30 12,2025.06.30,12:00:00,197.805,197.844,197.671,197.803,3132,197.61
2025.06.30 13,2025.06.30,13:00:00,197.8,197.845,197.464,197.566,3796,197.60
2025.06.30 14,2025.06.30,14:00:00,197.57,197.999,197.435,197.933,4601,197.63
2025.06.30 15,2025.06.30,15:00:00,197.939,197.969,197.604,197.781,4044,197.65
2025.06.30 16,2025.06.30,16:00:00,197.777,197.858,197.641,197.785,2964,197.67
2025.06.30 17,2025.06.30,17:00:00,197.783,197.831,197.639,197.748,2827,197.69
2025.06.30 18,2025.06.30,18:00:00,197.75,197.869,197.7,197.805,2766,197.73
2025.06.30 19,2025.06.30,19:00:00,197.806,197.857,197.633,197.671,2539,197.74
2025.06.30 20,2025.06.30,20:00:00,197.661,197.797,197.55,197.754,1961,197.76
2025.06.30 21,2025.06.30,21:00:00,197.611,197.752,197.518,197.722,1285,197.76
2025.06.30 22,2025.06.30,22:00:00,197.722,197.722,197.513,197.601,1647,197.74
2025.06.30 23,2025.06.30,23:00:00,197.623,197.643,197.418,197.451,1800,197.73
2025.07.01 00,2025.07.01,0:00:00,197.456,197.474,197.236,197.262,3615,197.66
2025.07.01 01,2025.07.01,1:00:00,197.256,197.401,197.175,197.381,3223,197.62
2025.07.01 02,2025.07.01,2:00:00,197.386,197.436,197.234,197.43,2415,197.58
2025.07.01 03,2025.07.01,3:00:00,197.435,197.655,197.338,197.649,2388,197.57
2025.07.01 04,2025.07.01,4:00:00,197.651,197.749,197.496,197.524,2249,197.54
2025.07.01 05,2025.07.01,5:00:00,197.52,197.529,197.335,197.375,2636,197.51
2025.07.01 06,2025.07.01,6:00:00,197.368,197.513,197.266,197.391,3233,197.48
2025.07.01 07,2025.07.01,7:00:00,197.386,197.439,196.914,196.958,4057,197.40
2025.07.01 08,2025.07.01,8:00:00,196.961,197.033,196.785,197.014,4277,197.34
2025.07.01 09,2025.07.01,9:00:00,197.017,197.051,196.776,196.897,3865,197.29
2025.07.01 10,2025.07.01,10:00:00,196.893,196.995,196.829,196.951,3232,197.26
2025.07.01 11,2025.07.01,11:00:00,196.946,196.952,196.313,196.32,3386,197.15
2025.07.01 12,2025.07.01,12:00:00,196.315,196.648,196.271,196.59,3862,197.07
2025.07.01 13,2025.07.01,13:00:00,196.594,196.736,196.403,196.516,4480,196.95
2025.07.01 14,2025.07.01,14:00:00,196.523,196.851,196.514,196.755,5115,196.88
2025.07.01 15,2025.07.01,15:00:00,196.758,197.062,196.745,197.039,3948,196.84
2025.07.01 16,2025.07.01,16:00:00,197.038,197.285,197.033,197.198,3375,196.82
2025.07.01 17,2025.07.01,17:00:00,197.205,197.332,197.182,197.286,2614,196.86
2025.07.01 18,2025.07.01,18:00:00,197.292,197.487,197.265,197.43,2123,196.90
2025.07.01 19,2025.07.01,19:00:00,197.433,197.539,197.289,197.524,2766,196.96
2025.07.01 20,2025.07.01,20:00:00,197.523,197.523,197.103,197.124,2035,196.98
2025.07.01 21,2025.07.01,21:00:00,197.041,197.133,197.028,197.11,921,197.06
2025.07.01 22,2025.07.01,22:00:00,197.083,197.113,196.984,197.069,1452,197.11
2025.07.01 23,2025.07.01,23:00:00,197.085,197.166,197.025,197.065,1849,197.16
2025.07.02 00,2025.07.02,0:00:00,197.06,197.459,197.011,197.247,3688,197.21
2025.07.02 01,2025.07.02,1:00:00,197.242,197.423,197.201,197.341,3022,197.24
2025.07.02 02,2025.07.02,2:00:00,197.339,197.42,197.265,197.299,2452,197.25
2025.07.02 03,2025.07.02,3:00:00,197.296,197.38,197.231,197.279,2360,197.25
2025.07.02 04,2025.07.02,4:00:00,197.275,197.372,197.188,197.288,2001,197.23
2025.07.02 05,2025.07.02,5:00:00,197.288,197.547,197.266,197.456,2742,197.23
2025.07.02 06,2025.07.02,6:00:00,197.45,197.522,197.339,197.411,3184,197.26
2025.07.02 07,2025.07.02,7:00:00,197.412,197.547,197.208,197.214,3418,197.27
2025.07.02 08,2025.07.02,8:00:00,197.212,197.224,197.035,197.206,3003,197.28
2025.07.02 09,2025.07.02,9:00:00,197.205,197.522,197.165,197.338,3191,197.31
2025.07.02 10,2025.07.02,10:00:00,197.343,197.433,197.113,197.218,2868,197.31
2025.07.02 11,2025.07.02,11:00:00,197.22,197.476,196.885,196.985,3616,197.27
2025.07.02 12,2025.07.02,12:00:00,196.991,197,195.466,195.767,8377,197.12
2025.07.02 13,2025.07.02,13:00:00,195.76,195.897,195.543,195.632,5481,196.95
2025.07.02 14,2025.07.02,14:00:00,195.637,195.892,195.35,195.778,4992,196.80
2025.07.02 15,2025.07.02,15:00:00,195.783,195.882,195.624,195.81,4088,196.64
2025.07.02 16,2025.07.02,16:00:00,195.812,195.986,195.658,195.918,3150,196.49
2025.07.02 17,2025.07.02,17:00:00,195.921,196.014,195.852,195.889,2779,196.35
2025.07.02 18,2025.07.02,18:00:00,195.884,195.935,195.781,195.831,2382,196.22
2025.07.02 19,2025.07.02,19:00:00,195.836,195.886,195.708,195.796,2235,196.06
2025.07.02 20,2025.07.02,20:00:00,195.796,195.84,195.634,195.634,1507,195.90
2025.07.02 21,2025.07.02,21:00:00,195.628,196.106,195.628,196.076,1280,195.81
2025.07.02 22,2025.07.02,22:00:00,195.991,196.089,195.897,196.029,1420,195.84
2025.07.02 23,2025.07.02,23:00:00,196.088,196.088,195.856,195.882,1784,195.86
2025.07.03 00,2025.07.03,0:00:00,195.882,196.004,195.753,195.949,3425,195.88
2025.07.03 01,2025.07.03,1:00:00,195.951,196.101,195.824,195.924,2805,195.89
2025.07.03 02,2025.07.03,2:00:00,195.925,195.969,195.832,195.9,2267,195.89
2025.07.03 03,2025.07.03,3:00:00,195.894,196.051,195.878,196.024,2063,195.90
2025.07.03 04,2025.07.03,4:00:00,196.021,196.049,195.895,196.024,1893,195.92
2025.07.03 05,2025.07.03,5:00:00,196.024,196.233,195.992,196.206,2286,195.96
2025.07.03 06,2025.07.03,6:00:00,196.201,196.362,196.172,196.245,3216,196.03
2025.07.03 07,2025.07.03,7:00:00,196.24,196.582,196.229,196.428,3527,196.06
2025.07.03 08,2025.07.03,8:00:00,196.434,196.714,196.434,196.591,3361,196.12
2025.07.03 09,2025.07.03,9:00:00,196.595,196.618,196.374,196.424,2990,196.17
2025.07.03 10,2025.07.03,10:00:00,196.427,196.555,196.233,196.5,2742,196.23
2025.07.03 11,2025.07.03,11:00:00,196.495,196.585,196.394,196.468,2678,196.28
2025.07.03 12,2025.07.03,12:00:00,196.465,197.432,196.342,197.414,6609,196.43
2025.07.03 13,2025.07.03,13:00:00,197.409,197.722,197.377,197.691,5248,196.60
2025.07.03 14,2025.07.03,14:00:00,197.698,198.051,197.53,197.987,4696,196.80
2025.07.03 15,2025.07.03,15:00:00,197.983,198.022,197.75,197.913,3589,196.97
2025.07.03 16,2025.07.03,16:00:00,197.912,198.105,197.895,197.989,2824,197.14
2025.07.03 17,2025.07.03,17:00:00,197.985,198.029,197.875,197.973,1647,197.30
2025.07.03 18,2025.07.03,18:00:00,197.967,197.988,197.842,197.929,1307,197.43
2025.07.03 19,2025.07.03,19:00:00,197.934,197.943,197.802,197.901,1225,197.58
2025.07.03 20,2025.07.03,20:00:00,197.913,197.944,197.797,197.866,1360,197.71
2025.07.03 21,2025.07.03,21:00:00,197.841,197.884,197.706,197.835,1017,197.85
2025.07.03 22,2025.07.03,22:00:00,197.813,197.84,197.722,197.779,1438,197.89
2025.07.03 23,2025.07.03,23:00:00,197.796,197.863,197.729,197.748,1760,197.89
2025.07.04 00,2025.07.04,0:00:00,197.752,197.868,197.47,197.564,2860,197.85
2025.07.04 01,2025.07.04,1:00:00,197.57,197.657,197.498,197.565,2496,197.81
2025.07.04 02,2025.07.04,2:00:00,197.563,197.599,197.442,197.489,2091,197.76
2025.07.04 03,2025.07.04,3:00:00,197.489,197.506,197.322,197.385,2104,197.71
2025.07.04 04,2025.07.04,4:00:00,197.386,197.452,197.277,197.408,2314,197.65
2025.07.04 05,2025.07.04,5:00:00,197.413,197.523,197.336,197.39,2291,197.60
2025.07.04 06,2025.07.04,6:00:00,197.381,197.4,197.214,197.26,2885,197.54
2025.07.04 07,2025.07.04,7:00:00,197.256,197.393,197.188,197.23,3274,197.48
2025.07.04 08,2025.07.04,8:00:00,197.231,197.305,197.126,197.223,2927,197.43
2025.07.04 09,2025.07.04,9:00:00,197.22,197.244,196.979,197.089,2793,197.36
2025.07.04 10,2025.07.04,10:00:00,197.083,197.139,196.968,196.993,2490,197.30
2025.07.04 11,2025.07.04,11:00:00,196.996,197.105,196.924,197.061,2512,197.25
2025.07.04 12,2025.07.04,12:00:00,197.056,197.06,196.895,196.918,2401,197.20
2025.07.04 13,2025.07.04,13:00:00,196.924,197.195,196.921,197.173,2408,197.17
2025.07.04 14,2025.07.04,14:00:00,197.174,197.236,197.043,197.157,2817,197.15
2025.07.04 15,2025.07.04,15:00:00,197.154,197.23,197.117,197.199,2185,197.13
2025.07.04 16,2025.07.04,16:00:00,197.203,197.257,197.152,197.19,1753,197.12
2025.07.04 17,2025.07.04,17:00:00,197.189,197.256,197.165,197.178,2874,197.12
2025.07.04 18,2025.07.04,18:00:00,197.18,197.262,197.177,197.252,2015,197.12
2025.07.04 19,2025.07.04,19:00:00,197.254,197.349,197.197,197.31,6262,197.14
2025.07.04 20,2025.07.04,20:00:00,197.309,197.364,197.1,197.156,3967,197.16
2025.07.06 21,2025.07.06,21:05:00,197.135,197.331,197.075,197.243,1153,197.18
2025.07.06 22,2025.07.06,22:05:00,197.237,197.341,197.15,197.252,1793,197.21
2025.07.06 23,2025.07.06,23:05:00,197.253,197.356,197.159,197.233,1750,197.22
2025.07.07 00,2025.07.07,0:00:00,197.238,197.253,196.925,196.999,3346,197.20
2025.07.07 01,2025.07.07,1:00:00,196.993,197.084,196.779,197.044,3101,197.19
2025.07.07 02,2025.07.07,2:00:00,197.05,197.401,197.005,197.35,2694,197.20
2025.07.07 03,2025.07.07,3:00:00,197.35,197.405,197.244,197.371,2229,197.22
2025.07.07 04,2025.07.07,4:00:00,197.377,197.451,197.275,197.421,2350,197.24
2025.07.07 05,2025.07.07,5:00:00,197.421,197.549,197.368,197.505,2687,197.26
2025.07.07 06,2025.07.07,6:00:00,197.497,197.597,197.33,197.412,3304,197.28
2025.07.07 07,2025.07.07,7:00:00,197.406,197.589,197.359,197.52,3717,197.31
2025.07.07 08,2025.07.07,8:00:00,197.517,197.573,197.179,197.369,3579,197.32
2025.07.07 09,2025.07.07,9:00:00,197.363,197.966,197.292,197.913,3302,197.39
2025.07.07 10,2025.07.07,10:00:00,197.909,197.924,197.751,197.812,2817,197.47
2025.07.07 11,2025.07.07,11:00:00,197.815,198.143,197.756,198.082,2925,197.58
2025.07.07 12,2025.07.07,12:00:00,198.088,198.302,198.08,198.243,3167,197.66
2025.07.07 13,2025.07.07,13:00:00,198.24,198.69,198.215,198.591,3547,197.79
2025.07.07 14,2025.07.07,14:00:00,198.586,198.935,198.554,198.799,3368,197.92
2025.07.07 15,2025.07.07,15:00:00,198.795,198.984,198.768,198.897,3119,198.06
2025.07.07 16,2025.07.07,16:00:00,198.901,198.996,198.511,198.645,4616,198.19
2025.07.07 17,2025.07.07,17:00:00,198.643,198.949,198.56,198.712,3604,198.31
2025.07.07 18,2025.07.07,18:00:00,198.709,198.981,198.682,198.959,3065,198.47
2025.07.07 19,2025.07.07,19:00:00,198.958,198.976,198.718,198.756,2616,198.55
2025.07.07 20,2025.07.07,20:00:00,198.757,198.792,198.573,198.661,1754,198.63
2025.07.07 21,2025.07.07,21:00:00,198.609,198.681,198.54,198.588,1040,198.69
2025.07.07 22,2025.07.07,22:00:00,198.579,198.674,198.458,198.619,1893,198.72
2025.07.07 23,2025.07.07,23:00:00,198.634,198.896,198.634,198.733,2479,198.74
2025.07.08 00,2025.07.08,0:00:00,198.731,199.231,198.694,199.182,3882,198.78
2025.07.08 01,2025.07.08,1:00:00,199.188,199.466,199.08,199.26,3671,198.81
2025.07.08 02,2025.07.08,2:00:00,199.259,199.317,199.1,199.129,2699,198.86
2025.07.08 03,2025.07.08,3:00:00,199.131,199.267,199.085,199.134,2346,198.90
2025.07.08 04,2025.07.08,4:00:00,199.136,199.148,198.888,199.011,2832,198.91
2025.07.08 05,2025.07.08,5:00:00,199.014,199.13,198.966,199.103,2779,198.94
2025.07.08 06,2025.07.08,6:00:00,199.109,199.334,199.055,199.282,3352,199.00
2025.07.08 07,2025.07.08,7:00:00,199.289,199.428,199.163,199.199,3629,199.07
2025.07.08 08,2025.07.08,8:00:00,199.193,199.271,198.96,198.996,3321,199.10
2025.07.08 09,2025.07.08,9:00:00,199.001,199.061,198.775,198.8,3109,199.11
2025.07.08 10,2025.07.08,10:00:00,198.802,198.848,198.68,198.767,2827,199.07
2025.07.08 11,2025.07.08,11:00:00,198.765,199.111,198.725,198.967,2962,199.04
2025.07.08 12,2025.07.08,12:00:00,198.965,199.119,198.845,199.11,3295,199.04
2025.07.08 13,2025.07.08,13:00:00,199.117,199.148,198.849,198.906,3806,199.01
2025.07.08 14,2025.07.08,14:00:00,198.9,199.202,198.663,198.99,4122,199.01
2025.07.08 15,2025.07.08,15:00:00,198.984,199.307,198.944,199.254,3660,199.03
2025.07.08 16,2025.07.08,16:00:00,199.256,199.278,199.099,199.243,3248,199.02
2025.07.08 17,2025.07.08,17:00:00,199.247,199.412,199.215,199.406,2959,199.04
2025.07.08 18,2025.07.08,18:00:00,199.406,199.431,199.345,199.355,2429,199.08
2025.07.08 19,2025.07.08,19:00:00,199.361,199.378,199.195,199.23,2149,199.12
2025.07.08 20,2025.07.08,20:00:00,199.222,199.25,199.104,199.198,1931,199.17
2025.07.08 21,2025.07.08,21:00:00,199.134,199.185,198.989,199.115,1554,199.18
2025.07.08 22,2025.07.08,22:00:00,199.094,199.24,199.031,199.226,1315,199.19
2025.07.08 23,2025.07.08,23:00:00,199.246,199.54,199.246,199.506,2103,199.25
2025.07.09 00,2025.07.09,0:00:00,199.505,199.548,199.325,199.428,3178,199.30
2025.07.09 01,2025.07.09,1:00:00,199.431,199.625,199.329,199.531,3348,199.32
2025.07.09 02,2025.07.09,2:00:00,199.539,199.616,199.484,199.616,2631,199.36
2025.07.09 03,2025.07.09,3:00:00,199.615,199.66,199.567,199.591,2368,199.38
2025.07.09 04,2025.07.09,4:00:00,199.592,199.79,199.588,199.75,2021,199.42
2025.07.09 05,2025.07.09,5:00:00,199.748,199.794,199.672,199.7,2351,199.47
2025.07.09 06,2025.07.09,6:00:00,199.702,199.827,199.637,199.694,3059,199.52
2025.07.09 07,2025.07.09,7:00:00,199.699,199.737,199.363,199.493,3475,199.55
2025.07.09 08,2025.07.09,8:00:00,199.49,199.546,199.372,199.484,3124,199.58
2025.07.09 09,2025.07.09,9:00:00,199.483,199.512,199.276,199.363,2864,199.57
2025.07.09 10,2025.07.09,10:00:00,199.364,199.374,199.138,199.202,2815,199.54
2025.07.09 11,2025.07.09,11:00:00,199.204,199.328,199.131,199.262,2741,199.52
2025.07.09 12,2025.07.09,12:00:00,199.267,199.445,199.178,199.337,3559,199.49
2025.07.09 13,2025.07.09,13:00:00,199.336,199.398,198.965,198.974,3776,199.43
2025.07.09 14,2025.07.09,14:00:00,198.976,199.183,198.891,199.008,3794,199.35
2025.07.09 15,2025.07.09,15:00:00,199.005,199.158,198.967,199.03,3014,199.28
2025.07.09 16,2025.07.09,16:00:00,199.029,199.046,198.76,198.884,2441,199.20
2025.07.09 17,2025.07.09,17:00:00,198.889,198.912,198.728,198.864,2338,199.14
2025.07.09 18,2025.07.09,18:00:00,198.859,198.919,198.769,198.834,2463,199.08
2025.07.09 19,2025.07.09,19:00:00,198.838,198.95,198.786,198.898,2025,199.03
2025.07.09 20,2025.07.09,20:00:00,198.911,199.048,198.541,198.597,1728,198.97
2025.07.09 21,2025.07.09,21:00:00,198.633,198.801,198.604,198.718,935,198.91
2025.07.09 22,2025.07.09,22:00:00,198.754,198.788,198.647,198.717,1299,198.85
2025.07.09 23,2025.07.09,23:00:00,198.732,198.81,198.541,198.669,1843,198.82
2025.07.10 00,2025.07.10,0:00:00,198.662,198.683,198.372,198.445,3639,198.77
2025.07.10 01,2025.07.10,1:00:00,198.451,198.586,198.385,198.51,2874,198.71
2025.07.10 02,2025.07.10,2:00:00,198.513,198.782,198.486,198.764,2503,198.70
2025.07.10 03,2025.07.10,3:00:00,198.765,198.971,198.749,198.961,2183,198.71
2025.07.10 04,2025.07.10,4:00:00,198.957,199.116,198.907,198.921,1894,198.72
2025.07.10 05,2025.07.10,5:00:00,198.915,199.093,198.897,199.036,2228,198.73
2025.07.10 06,2025.07.10,6:00:00,199.042,199.188,198.898,198.913,3013,198.77
2025.07.10 07,2025.07.10,7:00:00,198.92,199.25,198.837,199.114,3678,198.81
2025.07.10 08,2025.07.10,8:00:00,199.119,199.213,199.021,199.121,2933,198.85
2025.07.10 09,2025.07.10,9:00:00,199.126,199.192,198.93,198.939,2546,198.87
2025.07.10 10,2025.07.10,10:00:00,198.935,199.024,198.666,198.708,2476,198.90
2025.07.10 11,2025.07.10,11:00:00,198.711,198.734,198.558,198.611,2848,198.91
2025.07.10 12,2025.07.10,12:00:00,198.616,198.732,198.394,198.571,3644,198.89
2025.07.10 13,2025.07.10,13:00:00,198.567,198.738,198.471,198.645,3744,198.86
2025.07.10 14,2025.07.10,14:00:00,198.648,198.812,198.52,198.593,3908,198.83
2025.07.10 15,2025.07.10,15:00:00,198.597,198.817,198.52,198.709,3175,198.79
2025.07.10 16,2025.07.10,16:00:00,198.702,198.742,198.619,198.655,2602,198.77
2025.07.10 17,2025.07.10,17:00:00,198.65,198.655,198.536,198.579,2320,198.71
2025.07.10 18,2025.07.10,18:00:00,198.577,198.585,198.454,198.509,2216,198.65
2025.07.10 19,2025.07.10,19:00:00,198.509,198.579,198.488,198.506,1946,198.61
2025.07.10 20,2025.07.10,20:00:00,198.503,198.599,198.453,198.566,1739,198.59
2025.07.10 21,2025.07.10,21:00:00,198.558,198.559,198.331,198.527,1189,198.59
2025.07.10 22,2025.07.10,22:00:00,198.535,198.598,198.467,198.598,1438,198.59
2025.07.10 23,2025.07.10,23:00:00,198.616,198.649,198.514,198.643,1639,198.59
2025.07.11 00,2025.07.11,0:00:00,198.636,198.787,198.223,198.649,4322,198.59
2025.07.11 01,2025.07.11,1:00:00,198.647,199.097,198.622,198.989,3532,198.62
2025.07.11 02,2025.07.11,2:00:00,198.99,199.332,198.962,199.26,2943,198.68
2025.07.11 03,2025.07.11,3:00:00,199.261,199.356,199.185,199.329,2283,198.76
2025.07.11 04,2025.07.11,4:00:00,199.327,199.44,199.228,199.376,2419,198.84
2025.07.11 05,2025.07.11,5:00:00,199.377,199.417,199.134,199.182,2654,198.91
2025.07.11 06,2025.07.11,6:00:00,199.175,199.175,198.68,198.842,3642,198.94
2025.07.11 07,2025.07.11,7:00:00,198.847,199.009,198.774,198.853,3424,198.97
2025.07.11 08,2025.07.11,8:00:00,198.858,198.967,198.683,198.936,3524,199.01
2025.07.11 09,2025.07.11,9:00:00,198.941,199.228,198.869,199.083,3183,199.05
2025.07.11 10,2025.07.11,10:00:00,199.08,199.161,198.62,198.626,3104,199.05
2025.07.11 11,2025.07.11,11:00:00,198.632,198.814,198.422,198.524,3623,199.00
2025.07.11 12,2025.07.11,12:00:00,198.523,198.604,198.239,198.464,3675,198.92
2025.07.11 13,2025.07.11,13:00:00,198.459,198.756,198.426,198.755,3945,198.86
2025.07.11 14,2025.07.11,14:00:00,198.752,199.048,198.742,198.965,4187,198.82
2025.07.11 15,2025.07.11,15:00:00,198.96,199.157,198.865,198.867,3445,198.79
2025.07.11 16,2025.07.11,16:00:00,198.862,199.156,198.826,199.033,3026,198.81
2025.07.11 17,2025.07.11,17:00:00,199.032,199.178,199.021,199.166,2280,198.84
2025.07.11 18,2025.07.11,18:00:00,199.165,199.234,199.13,199.174,2274,198.87
2025.07.11 19,2025.07.11,19:00:00,199.168,199.176,198.889,198.896,2273,198.85
2025.07.11 20,2025.07.11,20:00:00,198.895,198.927,198.762,198.861,1818,198.87
2025.07.13 21,2025.07.13,21:00:00,198.527,198.552,198.417,198.498,801,198.87
2025.07.13 22,2025.07.13,22:00:00,198.467,198.858,198.366,198.858,2325,198.91
2025.07.13 23,2025.07.13,23:00:00,198.886,198.979,198.645,198.77,2761,198.91
2025.07.14 00,2025.07.14,0:00:00,198.771,198.814,198.317,198.363,3605,198.85
2025.07.14 01,2025.07.14,1:00:00,198.368,198.501,198.261,198.466,3222,198.81
2025.07.14 02,2025.07.14,2:00:00,198.465,198.553,198.396,198.439,2319,198.75
2025.07.14 03,2025.07.14,3:00:00,198.433,198.664,198.36,198.587,2545,198.69
2025.07.14 04,2025.07.14,4:00:00,198.591,198.697,198.434,198.589,2498,198.63
2025.07.14 05,2025.07.14,5:00:00,198.59,198.623,198.39,198.43,2510,198.59
2025.07.14 06,2025.07.14,6:00:00,198.431,198.439,198.091,198.159,3206,198.52
2025.07.14 07,2025.07.14,7:00:00,198.156,198.723,198.129,198.701,3801,198.54
2025.07.14 08,2025.07.14,8:00:00,198.7,198.744,198.452,198.511,3224,198.50
2025.07.14 09,2025.07.14,9:00:00,198.516,198.625,198.395,198.587,2983,198.48
2025.07.14 10,2025.07.14,10:00:00,198.584,198.682,198.489,198.546,2755,198.50
2025.07.14 11,2025.07.14,11:00:00,198.547,198.782,198.513,198.744,2941,198.53
2025.07.14 12,2025.07.14,12:00:00,198.747,198.789,198.446,198.635,3323,198.55
2025.07.14 13,2025.07.14,13:00:00,198.638,198.709,198.523,198.659,3674,198.56
2025.07.14 14,2025.07.14,14:00:00,198.664,198.688,198.243,198.299,3710,198.53
2025.07.14 15,2025.07.14,15:00:00,198.291,198.447,198.281,198.391,3524,198.52
2025.07.14 16,2025.07.14,16:00:00,198.396,198.575,198.33,198.45,3110,198.55
2025.07.14 17,2025.07.14,17:00:00,198.455,198.518,198.322,198.421,2166,198.52
2025.07.14 18,2025.07.14,18:00:00,198.418,198.478,198.362,198.418,2196,198.52
2025.07.14 19,2025.07.14,19:00:00,198.413,198.453,198.287,198.32,1770,198.49
2025.07.14 20,2025.07.14,20:00:00,198.328,198.428,198.291,198.294,1320,198.46
2025.07.14 21,2025.07.14,21:00:00,198.199,198.381,198.165,198.366,1275,198.43
2025.07.14 22,2025.07.14,22:00:00,198.33,198.392,198.233,198.377,1893,198.40
2025.07.14 23,2025.07.14,23:00:00,198.392,198.496,198.392,198.432,1804,198.38
2025.07.15 00,2025.07.15,0:00:00,198.426,198.532,198.249,198.273,2972,198.37
2025.07.15 01,2025.07.15,1:00:00,198.278,198.578,198.263,198.505,2805,198.39
2025.07.15 02,2025.07.15,2:00:00,198.511,198.555,198.246,198.276,2498,198.37
2025.07.15 03,2025.07.15,3:00:00,198.27,198.336,198.202,198.302,1783,198.36
2025.07.15 04,2025.07.15,4:00:00,198.303,198.366,198.264,198.334,1732,198.35
2025.07.15 05,2025.07.15,5:00:00,198.333,198.386,198.275,198.319,1943,198.35
2025.07.15 06,2025.07.15,6:00:00,198.313,198.56,198.297,198.424,2764,198.36
2025.07.15 07,2025.07.15,7:00:00,198.429,198.747,198.4,198.739,3277,198.40
2025.07.15 08,2025.07.15,8:00:00,198.742,198.742,198.477,198.562,2905,198.42
2025.07.15 09,2025.07.15,9:00:00,198.59,198.796,198.51,198.72,2638,198.45
2025.07.15 10,2025.07.15,10:00:00,198.726,198.821,198.667,198.781,2376,198.50
2025.07.15 11,2025.07.15,11:00:00,198.78,198.923,198.748,198.836,2650,198.53
2025.07.15 12,2025.07.15,12:00:00,198.831,199.084,198.754,198.875,4609,198.59
2025.07.15 13,2025.07.15,13:00:00,198.874,199.25,198.83,199.153,4460,198.67
