Zone_ID,DATETIME,OPEN,HIGH,LOW,CLOSE,Zone_Type,MA_10,Crossover_Trigger,Retest_Performance,Crossover_Trigger,Retest_Performance,"Distance-to-SMA""",Reversal pattern,Direction of Closed Price,
66,3/16/2026 8:00,210.965,211.091,210.962,211.088,Support,211.2587,No Cross,No Retest,,,Below MA10,Normal,Upwards,Decreasing
66,3/16/2026 8:00,211.091,211.093,211.008,211.058,Support,211.2099,No Cross,No Retest,,,Below MA10,Normal,Downwards,Decreasing
66,3/16/2026 9:00,211.062,211.068,210.897,210.897,Support,211.1498,No Cross,No Retest,,,Below MA10,?? Piercing Line,Downwards,Increasing
66,3/16/2026 9:00,210.896,211.036,210.891,210.999,Support,211.1068,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Decreasing
66,3/16/2026 9:00,210.999,211.003,210.799,210.989,Support,211.0695,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
66,3/16/2026 9:00,210.99,210.993,210.879,210.948,Support,211.0407,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
66,3/16/2026 10:00,210.947,211.015,210.898,210.928,Support,211.0143,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
66,3/16/2026 10:00,210.929,211.053,210.898,211.05,Support,211.0065,?? BULLISH CROSS,? Support Retested,,,Above MA10,Normal,Upwards,Increasing
66,3/16/2026 10:00,211.048,211.076,210.979,211.018,Support,210.9938,No Cross,? Support Retested,,,Above MA10,?? Hammer,Downwards,Decreasing
66,3/16/2026 10:00,211.019,211.171,211.014,211.161,Support,211.0136,No Cross,No Retest,,,Above MA10,Normal,Upwards,Increasing
66,3/16/2026 11:00,211.162,211.215,211.1,211.137,Support,211.0185,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
66,3/16/2026 11:00,211.138,211.154,211.059,211.132,Support,211.0259,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
66,3/16/2026 11:00,211.133,211.136,211.011,211.071,Support,211.0433,No Cross,? Support Retested,,,Above MA10,Normal,Downwards,Increasing
66,3/16/2026 11:00,211.073,211.121,211.03,211.053,Support,211.0487,No Cross,? Support Retested,,,Above MA10,?? Bullish Engulfing,Downwards,Decreasing
66,3/16/2026 12:00,211.048,211.155,211.037,211.134,Support,211.0632,No Cross,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
66,3/16/2026 12:00,211.133,211.31,211.093,211.31,Support,211.0994,No Cross,? Support Retested,,,Above MA10,Normal,Upwards,Increasing
66,3/16/2026 12:00,211.309,211.343,211.227,211.25,Support,211.1316,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
66,3/16/2026 12:00,211.251,211.338,211.213,211.318,Support,211.1584,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
66,3/16/2026 13:00,211.319,211.326,211.259,211.286,Support,211.1852,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
66,3/16/2026 13:00,211.287,211.333,211.254,211.285,Support,211.1976,No Cross,No Retest,,,Above MA10,?? Bullish Engulfing,Downwards,Decreasing
66,3/16/2026 13:00,211.285,211.323,211.226,211.318,Support,211.2157,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
66,3/16/2026 13:00,211.318,211.357,211.242,211.307,Support,211.2332,No Cross,No Retest,,,Above MA10,?? Bullish Engulfing,Downwards,Decreasing
66,3/16/2026 14:00,211.306,211.36,211.239,211.324,Support,211.2585,No Cross,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
66,3/16/2026 14:00,211.323,211.329,211.263,211.277,Support,211.2809,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
66,3/16/2026 14:00,211.279,211.313,211.215,211.264,Support,211.2939,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Decreasing
66,3/16/2026 14:00,211.264,211.287,211.197,211.285,Support,211.2914,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
66,3/16/2026 15:00,211.287,211.415,211.268,211.39,Support,211.3054,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
66,3/16/2026 15:00,211.389,211.457,211.353,211.45,Support,211.3186,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
66,3/16/2026 15:00,211.453,211.57,211.424,211.506,Support,211.3406,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
66,3/16/2026 15:00,211.505,211.562,211.464,211.504,Support,211.3625,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
67,3/16/2026 20:00,211.855,211.97,211.847,211.953,Support,211.8634, ,? Support Retested,4 BULLISH CROSS,5 Support Retested,Above MA10,?? Hammer,,
67,3/16/2026 20:00,211.954,211.978,211.905,211.943,Support,211.869,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
67,3/16/2026 20:00,211.942,211.971,211.899,211.939,Support,211.8757,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
67,3/16/2026 20:00,211.94,211.945,211.9,211.93,Support,211.8957,No Cross,No Retest,,,Above MA10,?? Bullish Engulfing,Downwards,Increasing
67,3/16/2026 21:00,211.928,212.013,211.926,211.984,Support,211.9162,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
67,3/16/2026 21:00,211.986,212.021,211.963,211.973,Support,211.9265,No Cross,No Retest,,,Above MA10,?? Bullish Engulfing,Downwards,Decreasing
67,3/16/2026 21:00,211.973,212.031,211.963,212.03,Support,211.94,No Cross,No Retest,,,Above MA10,Normal,Upwards,Increasing
67,3/16/2026 21:00,212.031,212.107,212.013,212.081,Support,211.9588,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
67,3/16/2026 22:00,212.082,212.096,211.997,211.998,Support,211.9686,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Increasing
67,3/16/2026 22:00,211.999,211.999,211.932,211.967,Support,211.9798,No Cross,No Retest,,,Below MA10,Normal,Downwards,Decreasing
67,3/16/2026 22:00,211.967,211.997,211.944,211.965,Support,211.981,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
67,3/16/2026 22:00,211.963,211.978,211.728,211.771,Support,211.9638,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
67,3/16/2026 23:00,211.731,211.845,211.729,211.75,Support,211.9449,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
67,3/16/2026 23:00,211.749,211.845,211.734,211.819,Support,211.9338,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
67,3/16/2026 23:00,211.815,211.851,211.811,211.835,Support,211.9189,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Decreasing
67,3/16/2026 23:00,211.835,211.85,211.658,211.786,Support,211.9002,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
67,3/17/2026 0:00,211.81,211.862,211.778,211.799,Support,211.8771,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Upwards,Decreasing
67,3/17/2026 0:00,211.799,211.87,211.78,211.864,Support,211.8554,?? BULLISH CROSS,? Support Retested,,,Above MA10,Normal,Upwards,Increasing
67,3/17/2026 0:00,211.865,211.889,211.812,211.852,Support,211.8408,No Cross,? Support Retested,,,Above MA10,?? Hammer,Downwards,Decreasing
67,3/17/2026 0:00,211.852,211.88,211.807,211.822,Support,211.8263,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Increasing
67,3/17/2026 1:00,211.822,211.905,211.822,211.888,Support,211.8186,?? BULLISH CROSS,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
67,3/17/2026 1:00,211.887,211.896,211.858,211.883,Support,211.8298,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
67,3/17/2026 1:00,211.883,211.92,211.861,211.863,Support,211.8411,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Increasing
67,3/17/2026 1:00,211.861,211.887,211.795,211.84,Support,211.8432,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
67,3/17/2026 2:00,211.841,211.916,211.796,211.886,Support,211.8483,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
67,3/17/2026 2:00,211.888,211.917,211.816,211.853,Support,211.855,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
67,3/17/2026 2:00,211.854,211.866,211.798,211.809,Support,211.856,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Increasing
67,3/17/2026 2:00,211.809,211.939,211.799,211.923,Support,211.8619,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
67,3/17/2026 3:00,211.924,212.001,211.879,211.92,Support,211.8687,No Cross,No Retest,,,Above MA10,?? Bullish Engulfing,Downwards,Decreasing
67,3/17/2026 3:00,211.919,211.997,211.909,211.989,Support,211.8854,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
67,3/17/2026 3:00,211.988,212.031,211.979,212.017,Support,211.8983,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
67,3/17/2026 3:00,212.017,212.118,212.001,212.071,Support,211.9171,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
68,3/18/2026 16:00,212.528,212.633,212.208,212.249,Resistance,212.3537, ,? Resistance Retested,1 BEARISH CROSS,3 Resistance Retested,Below MA10,?? Shooting Star,,
68,3/18/2026 16:00,212.249,212.281,212.185,212.253,Resistance,212.3414,No Cross,No Retest,,,Below MA10,?? Shooting Star,Upwards,Decreasing
68,3/18/2026 16:00,212.254,212.395,212.233,212.381,Resistance,212.3424,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Increasing
68,3/18/2026 16:00,212.381,212.52,212.378,212.434,Resistance,212.362,No Cross,No Retest,,,Above MA10,Normal,Upwards,Decreasing
68,3/18/2026 17:00,212.44,212.561,212.429,212.445,Resistance,212.3751,No Cross,No Retest,,,Above MA10,?? Bearish Engulfing,Upwards,Decreasing
68,3/18/2026 17:00,212.445,212.491,212.388,212.438,Resistance,212.3906,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Increasing
68,3/18/2026 17:00,212.436,212.491,212.414,212.446,Resistance,212.4024,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Increasing
68,3/18/2026 17:00,212.446,212.477,212.325,212.461,Resistance,212.4054,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Increasing
68,3/18/2026 18:00,212.461,212.641,212.438,212.606,Resistance,212.424,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Increasing
68,3/18/2026 18:00,212.608,212.608,212.515,212.56,Resistance,212.4273,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Decreasing
68,3/18/2026 18:00,212.561,212.57,212.481,212.535,Resistance,212.4559,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Decreasing
68,3/18/2026 18:00,212.534,212.658,212.511,212.652,Resistance,212.4958,No Cross,No Retest,,,Above MA10,?? Bearish Harami,Upwards,Increasing
68,3/18/2026 19:00,212.651,212.661,212.544,212.549,Resistance,212.5126,No Cross,No Retest,,,Above MA10,Normal,Downwards,Decreasing
68,3/18/2026 19:00,212.547,212.624,212.539,212.622,Resistance,212.5314,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Decreasing
68,3/18/2026 19:00,212.622,212.719,212.589,212.627,Resistance,212.5496,No Cross,No Retest,,,Above MA10,?? Bearish Engulfing,Upwards,Decreasing
68,3/18/2026 19:00,212.628,212.702,212.586,212.619,Resistance,212.5677,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Increasing
68,3/18/2026 20:00,212.584,212.655,212.536,212.554,Resistance,212.5785,?? BEARISH CROSS,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Increasing
68,3/18/2026 20:00,212.554,212.554,212.421,212.474,Resistance,212.5798,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Increasing
68,3/18/2026 20:00,212.475,212.589,212.44,212.445,Resistance,212.5637,No Cross,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Decreasing
68,3/18/2026 20:00,212.443,212.458,212.252,212.261,Resistance,212.5338,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
68,3/18/2026 21:00,212.265,212.319,212.211,212.252,Resistance,212.5055,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
68,3/18/2026 21:00,212.252,212.3,212.208,212.254,Resistance,212.4657,No Cross,No Retest,,,Below MA10,?? Shooting Star,Upwards,Decreasing
68,3/18/2026 21:00,212.252,212.307,212.214,212.22,Resistance,212.4328,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Increasing
68,3/18/2026 21:00,212.22,212.243,212.11,212.19,Resistance,212.3896,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
68,3/18/2026 22:00,212.191,212.221,212.014,212.031,Resistance,212.33,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Increasing
68,3/18/2026 22:00,212.035,212.042,211.923,211.943,Resistance,212.2624,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
68,3/18/2026 22:00,211.944,211.968,211.887,211.922,Resistance,212.1992,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
68,3/18/2026 22:00,211.921,211.978,211.845,211.853,Resistance,212.1371,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Increasing
68,3/18/2026 23:00,211.84,211.869,211.734,211.78,Resistance,212.0706,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
68,3/18/2026 23:00,211.735,211.961,211.735,211.916,Resistance,212.0361,No Cross,No Retest,,,Below MA10,Normal,Upwards,Increasing
68,3/18/2026 23:00,211.917,211.958,211.78,211.851,Resistance,211.996,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
68,3/18/2026 23:00,211.851,211.938,211.77,211.805,Resistance,211.9511,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
69,3/19/2026 12:00,211.422,211.448,211.363,211.374,Support,211.1562, ,No Retest,3 BULLISH CROSS,4 Support Retested,Above MA10,?? Hammer,,
69,3/19/2026 12:00,211.375,211.404,211.254,211.327,Support,211.17,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Neutral
69,3/19/2026 12:00,211.324,211.37,211.233,211.269,Support,211.2039,No Cross,No Retest,,,Above MA10,?? Bullish Harami,Downwards,Increasing
69,3/19/2026 12:00,211.269,211.439,211.261,211.291,Support,211.2254,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
69,3/19/2026 13:00,211.29,211.385,211.285,211.308,Support,211.2495,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
69,3/19/2026 13:00,211.305,211.334,211.176,211.219,Support,211.2756,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
69,3/19/2026 13:00,211.212,211.287,211.195,211.229,Support,211.2963,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Decreasing
69,3/19/2026 13:00,211.231,211.441,211.142,211.422,Support,211.3177,?? BULLISH CROSS,? Support Retested,,,Above MA10,Normal,Upwards,Increasing
69,3/19/2026 14:00,211.407,211.693,211.319,211.52,Support,211.3383,No Cross,? Support Retested,,,Above MA10,?? Hammer,Upwards,Decreasing
69,3/19/2026 14:00,211.517,211.656,211.479,211.5,Support,211.3459,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
69,3/19/2026 14:00,211.502,211.572,211.382,211.489,Support,211.3574,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
69,3/19/2026 14:00,211.489,211.491,211.27,211.322,Support,211.3569,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
69,3/19/2026 15:00,211.319,211.378,211.157,211.246,Support,211.3546,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
69,3/19/2026 15:00,211.248,211.411,211.186,211.208,Support,211.3463,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
69,3/19/2026 15:00,211.205,211.205,210.789,211.04,Support,211.3195,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Increasing
69,3/19/2026 15:00,211.027,211.284,211.003,211.222,Support,211.3198,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
69,3/19/2026 16:00,211.221,211.453,211.082,211.227,Support,211.3196,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Decreasing
69,3/19/2026 16:00,211.223,211.512,211.155,211.297,Support,211.3071,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
69,3/19/2026 16:00,211.296,211.487,211.292,211.362,Support,211.2913,?? BULLISH CROSS,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
69,3/19/2026 16:00,211.364,211.642,211.346,211.641,Support,211.3054,No Cross,No Retest,,,Above MA10,Normal,Upwards,Increasing
69,3/19/2026 17:00,211.644,211.894,211.6,211.841,Support,211.3406,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
69,3/19/2026 17:00,211.825,211.866,211.698,211.74,Support,211.3824,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
69,3/19/2026 17:00,211.738,211.746,211.528,211.624,Support,211.4202,No Cross,No Retest,,,Above MA10,Normal,Downwards,Increasing
69,3/19/2026 17:00,211.624,211.642,211.227,211.313,Support,211.4307,No Cross,No Retest,,,Below MA10,?? Bullish Harami,Downwards,Increasing
69,3/19/2026 18:00,211.314,211.45,211.253,211.331,Support,211.4598,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Decreasing
69,3/19/2026 18:00,211.331,211.459,211.29,211.361,Support,211.4737,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
69,3/19/2026 18:00,211.36,211.39,211.228,211.308,Support,211.4818,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
69,3/19/2026 18:00,211.309,211.325,211.165,211.284,Support,211.4805,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Decreasing
69,3/19/2026 19:00,211.284,211.47,211.278,211.425,Support,211.4868,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
69,3/19/2026 19:00,211.426,211.539,211.426,211.515,Support,211.4742,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Decreasing
69,3/19/2026 19:00,211.519,211.54,211.431,211.516,Support,211.4417,No Cross,? Support Retested,,,Above MA10,?? Hammer,Upwards,Decreasing
69,3/19/2026 19:00,211.516,211.607,211.479,211.514,Support,211.4191,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
71,3/23/2026 8:00,212.239,212.269,212.059,212.123,Support,212.3024, ,No Retest,3 BULLISH CROSS,7 Support Retested,Below MA10,?? Hammer,,
71,3/23/2026 8:00,212.123,212.192,212.073,212.11,Support,212.2833,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
71,3/23/2026 8:00,212.112,212.115,211.994,211.995,Support,212.244,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
71,3/23/2026 8:00,211.994,212.034,211.912,211.926,Support,212.2061,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Decreasing
71,3/23/2026 9:00,211.924,212.012,211.859,211.996,Support,212.1768,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
71,3/23/2026 9:00,211.995,212.01,211.846,211.93,Support,212.1326,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Decreasing
71,3/23/2026 9:00,211.93,212.213,211.913,212.203,Support,212.1138,?? BULLISH CROSS,? Support Retested,,,Above MA10,Normal,Upwards,Increasing
71,3/23/2026 9:00,212.202,212.229,211.983,212.078,Support,212.0884,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Decreasing
71,3/23/2026 10:00,212.077,212.373,212.066,212.338,Support,212.0938,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
71,3/23/2026 10:00,212.337,212.597,212.299,212.488,Support,212.1187,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
71,3/23/2026 10:00,212.486,212.512,212.307,212.335,Support,212.1399,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
71,3/23/2026 10:00,212.337,212.404,212.095,212.183,Support,212.1472,No Cross,? Support Retested,,,Above MA10,?? Hammer,Downwards,Increasing
71,3/23/2026 11:00,212.189,212.263,212.088,212.095,Support,212.1572,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
71,3/23/2026 11:00,212.094,212.099,211.932,211.988,Support,212.1634,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
71,3/23/2026 11:00,211.99,212.007,211.757,211.777,Support,212.1415,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
71,3/23/2026 11:00,211.779,211.819,211.653,211.695,Support,212.118,No Cross,No Retest,,,Below MA10,?? Bullish Harami,Downwards,Decreasing
71,3/23/2026 12:00,211.696,211.793,211.584,211.725,Support,212.0702,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Decreasing
71,3/23/2026 12:00,211.726,211.74,211.607,211.659,Support,212.0283,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
71,3/23/2026 12:00,211.658,211.775,211.619,211.64,Support,211.9585,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
71,3/23/2026 12:00,211.641,211.807,211.572,211.691,Support,211.8788,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
71,3/23/2026 13:00,211.691,213,211.656,212.128,Support,211.8581,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
71,3/23/2026 13:00,212.123,212.346,211.616,212.167,Support,211.8565,No Cross,? Support Retested,,,Above MA10,?? Hammer,Upwards,Decreasing
71,3/23/2026 13:00,212.163,212.446,212.131,212.291,Support,211.8761,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
71,3/23/2026 13:00,212.292,212.375,212.122,212.262,Support,211.9035,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
71,3/23/2026 14:00,212.263,212.476,212.165,212.319,Support,211.9577,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
71,3/23/2026 14:00,212.317,212.512,212.316,212.417,Support,212.0299,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
71,3/23/2026 14:00,212.415,212.82,212.28,212.795,Support,212.1369,No Cross,No Retest,,,Above MA10,Normal,Upwards,Increasing
71,3/23/2026 14:00,212.793,212.871,212.641,212.854,Support,212.2564,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
71,3/23/2026 15:00,212.858,212.904,212.622,212.653,Support,212.3577,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Increasing
71,3/23/2026 15:00,212.659,212.664,212.466,212.48,Support,212.4366,No Cross,No Retest,,,Above MA10,?? Bullish Harami,Downwards,Decreasing
71,3/23/2026 15:00,212.485,212.682,212.425,212.561,Support,212.4799,No Cross,? Support Retested,,,Above MA10,?? Hammer,Upwards,Decreasing
71,3/23/2026 15:00,212.556,212.691,212.495,212.563,Support,212.5195,No Cross,? Support Retested,,,Above MA10,?? Hammer,Upwards,Decreasing
73,3/30/2026 4:00,211.867,211.963,211.837,211.932,Resistance,212.1171, ,No Retest,2 BEARISH CROSS,4 Resistance Retested,Below MA10,?? Shooting Star,,
73,3/30/2026 4:00,211.933,211.949,211.863,211.915,Resistance,212.0756,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
73,3/30/2026 4:00,211.915,211.984,211.898,211.974,Resistance,212.0349,No Cross,No Retest,,,Below MA10,?? Bearish Engulfing,Upwards,Increasing
73,3/30/2026 4:00,211.981,211.981,211.886,211.901,Resistance,211.9883,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Increasing
73,3/30/2026 5:00,211.9,211.935,211.868,211.902,Resistance,211.9502,No Cross,No Retest,,,Below MA10,?? Shooting Star,Upwards,Decreasing
73,3/30/2026 5:00,211.901,211.901,211.755,211.782,Resistance,211.9184,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Increasing
73,3/30/2026 5:00,211.783,211.873,211.745,211.854,Resistance,211.9123,No Cross,No Retest,,,Below MA10,?? Shooting Star,Upwards,Decreasing
73,3/30/2026 5:00,211.854,211.92,211.844,211.915,Resistance,211.8979,No Cross,No Retest,,,Above MA10,?? Bearish Harami,Upwards,Decreasing
73,3/30/2026 6:00,211.914,211.969,211.863,211.898,Resistance,211.894,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Decreasing
73,3/30/2026 6:00,211.9,212.007,211.874,211.993,Resistance,211.9066,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Increasing
73,3/30/2026 6:00,211.994,212.021,211.954,211.989,Resistance,211.9123,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Decreasing
73,3/30/2026 6:00,211.993,212.066,211.977,212.055,Resistance,211.9263,No Cross,No Retest,,,Above MA10,?? Bearish Engulfing,Upwards,Increasing
73,3/30/2026 7:00,212.055,212.055,211.903,211.975,Resistance,211.9264,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Increasing
73,3/30/2026 7:00,211.976,212.019,211.944,212.015,Resistance,211.9378,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Decreasing
73,3/30/2026 7:00,212.016,212.052,212,212.021,Resistance,211.9497,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Decreasing
73,3/30/2026 7:00,212.02,212.031,211.963,212.007,Resistance,211.9722,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Increasing
73,3/30/2026 8:00,212.008,212.038,211.989,212.006,Resistance,211.9874,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Decreasing
73,3/30/2026 8:00,212.005,212.07,211.99,212.028,Resistance,211.9987,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Increasing
73,3/30/2026 8:00,212.029,212.046,211.949,212.019,Resistance,212.0108,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Decreasing
73,3/30/2026 8:00,212.02,212.036,211.95,212,Resistance,212.0115,?? BEARISH CROSS,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Increasing
73,3/30/2026 9:00,211.999,212.011,211.922,211.934,Resistance,212.006,No Cross,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Increasing
73,3/30/2026 9:00,211.932,212.047,211.92,212.015,Resistance,212.002,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Increasing
73,3/30/2026 9:00,212.022,212.099,211.925,212.088,Resistance,212.0133,No Cross,No Retest,,,Above MA10,?? Bearish Engulfing,Upwards,Decreasing
73,3/30/2026 9:00,212.088,212.103,211.991,211.993,Resistance,212.0111,?? BEARISH CROSS,? Resistance Retested,,,Below MA10,Normal,Downwards,Increasing
73,3/30/2026 10:00,211.993,211.993,211.682,211.687,Resistance,211.9777,No Cross,? Resistance Retested,,,Below MA10,Normal,Downwards,Increasing
73,3/30/2026 10:00,211.689,211.713,211.44,211.488,Resistance,211.9258,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
73,3/30/2026 10:00,211.489,211.542,211.449,211.495,Resistance,211.8747,No Cross,No Retest,,,Below MA10,?? Shooting Star,Upwards,Decreasing
