Datetimetry,Zone_ID,Datetime,Open,High,Low,Close,Volume,MA_10
2023-12-14 02,RESISTANCE_1440,2023-12-14 02:00:00,180.197,180.388,179.645,179.682,9432,180.7907
2023-12-14 19,RESISTANCE_1441,2023-12-14 19:00:00,180.681,181.206,180.655,181.01,7151,180.0432
2023-12-14 20,RESISTANCE_1441,2023-12-14 20:00:00,181.011,181.097,180.711,180.888,5935,180.2035
2023-12-15 01,RESISTANCE_1442,2023-12-15 01:00:00,181.073,181.72,181.006,181.691,4218,180.9895
2023-12-15 02,RESISTANCE_1442,2023-12-15 02:00:00,181.688,181.715,181.359,181.396,5918,181.072
2023-12-15 08,RESISTANCE_1443,2023-12-15 08:00:00,181.023,181.344,180.97,181.192,7625,181.2406
2023-12-15 09,RESISTANCE_1443,2023-12-15 09:00:00,181.187,181.283,181.044,181.262,7801,181.258
2023-12-15 19,RESISTANCE_1444,2023-12-15 19:00:00,180.179,180.552,180.179,180.454,5943,180.6181
2023-12-15 20,RESISTANCE_1444,2023-12-15 20:00:00,180.455,180.459,180.157,180.213,5338,180.5751
2023-12-18 04,RESISTANCE_1445,2023-12-18 04:00:00,180.38,180.628,180.319,180.506,6715,180.2985
2023-12-18 05,RESISTANCE_1445,2023-12-18 05:00:00,180.506,180.547,180.396,180.469,6614,180.3
2023-12-18 09,RESISTANCE_1446,2023-12-18 09:00:00,180.544,180.828,180.429,180.687,6109,180.4209
2023-12-18 10,RESISTANCE_1446,2023-12-18 10:00:00,180.684,180.879,180.524,180.617,8285,180.4688
2023-12-18 16,RESISTANCE_1447,2023-12-18 16:00:00,180.898,181.167,180.872,181.076,8976,180.6917
2023-12-18 17,RESISTANCE_1447,2023-12-18 17:00:00,181.076,181.099,180.755,180.95,8017,180.7379
2023-12-18 22,RESISTANCE_1448,2023-12-18 22:00:00,180.596,180.76,180.59,180.733,4674,180.7797
2023-12-18 23,RESISTANCE_1448,2023-12-18 23:00:00,180.732,180.77,180.515,180.515,4532,180.7687
2023-12-19 04,RESISTANCE_1449,2023-12-19 04:00:00,180.358,181.871,180.295,181.812,8512,180.7009
2023-12-19 05,RESISTANCE_1449,2023-12-19 05:00:00,181.812,181.954,181.359,181.685,8637,180.7869
2023-12-19 12,RESISTANCE_1450,2023-12-19 12:00:00,183.54,184.163,183.415,183.989,6411,182.2371
2023-12-19 13,RESISTANCE_1450,2023-12-19 13:00:00,183.988,184.091,183.733,183.904,5219,182.5922
2023-12-20 01,RESISTANCE_1451,2023-12-20 01:00:00,183.098,183.264,183.056,183.199,3052,183.1671
2023-12-20 02,RESISTANCE_1451,2023-12-20 02:00:00,183.203,183.326,182.953,183.015,6817,183.1109
2023-12-20 19,RESISTANCE_1452,2023-12-20 19:00:00,181.971,182.317,181.911,182.302,6262,181.7294
2023-12-20 20,RESISTANCE_1452,2023-12-20 20:00:00,182.303,182.348,182.063,182.118,5850,181.7617
2023-12-21 01,RESISTANCE_1453,2023-12-21 01:00:00,181.238,181.389,181.191,181.377,3828,181.7461
2023-12-21 02,RESISTANCE_1453,2023-12-21 02:00:00,181.375,181.397,181.152,181.248,5956,181.6969
2023-12-21 09,RESISTANCE_1454,2023-12-21 09:00:00,180.78,181.099,180.686,181,3517,180.8844
2023-12-21 10,RESISTANCE_1454,2023-12-21 10:00:00,180.999,181.107,180.724,180.843,4168,180.8446
2023-12-21 12,RESISTANCE_1455,2023-12-21 12:00:00,180.686,180.773,180.547,180.751,7232,180.7256
2023-12-21 13,RESISTANCE_1455,2023-12-21 13:00:00,180.756,180.982,180.673,180.741,7034,180.7216
2023-12-21 22,RESISTANCE_1456,2023-12-21 22:00:00,180.388,180.478,180.344,180.41,4531,180.3184
2023-12-21 23,RESISTANCE_1456,2023-12-21 23:00:00,180.409,180.463,180.279,180.279,2616,180.2722
2023-12-22 05,RESISTANCE_1457,2023-12-22 05:00:00,180.604,180.773,180.6,180.718,7036,180.3941
2023-12-22 06,RESISTANCE_1457,2023-12-22 06:00:00,180.718,180.76,180.539,180.586,6030,180.4132
2023-12-22 09,RESISTANCE_1458,2023-12-22 09:00:00,180.445,180.912,180.391,180.486,7723,180.4563
2023-12-22 10,RESISTANCE_1458,2023-12-22 10:00:00,180.486,180.742,180.457,180.575,8098,180.4927
2023-12-22 13,RESISTANCE_1459,2023-12-22 13:00:00,180.7,181.042,180.684,180.745,6407,180.5716
2023-12-22 14,RESISTANCE_1459,2023-12-22 14:00:00,180.745,180.851,180.559,180.684,6366,180.5797
2023-12-22 18,RESISTANCE_1460,2023-12-22 18:00:00,180.961,181.324,180.903,181.315,7198,180.7347
2023-12-22 19,RESISTANCE_1460,2023-12-22 19:00:00,181.315,181.321,180.904,181.042,5376,180.7903
2023-12-26 06,RESISTANCE_1461,2023-12-26 06:00:00,180.748,180.787,180.686,180.779,1305,180.7578
2023-12-26 07,RESISTANCE_1461,2023-12-26 07:00:00,180.777,180.798,180.708,180.746,2002,180.7382
2023-12-26 11,RESISTANCE_1462,2023-12-26 11:00:00,180.659,180.86,180.631,180.837,3242,180.7308
2023-12-26 12,RESISTANCE_1462,2023-12-26 12:00:00,180.838,180.879,180.709,180.741,3919,180.7345
2023-12-26 17,RESISTANCE_1463,2023-12-26 17:00:00,180.926,181.153,180.895,181.153,4568,180.7955
2023-12-26 18,RESISTANCE_1463,2023-12-26 18:00:00,181.164,181.236,181.049,181.051,2645,180.8287
2023-12-27 02,RESISTANCE_1464,2023-12-27 02:00:00,181.314,181.655,181.292,181.533,5536,181.1944
2023-12-27 03,RESISTANCE_1464,2023-12-27 03:00:00,181.534,181.569,181.38,181.467,6421,181.2258
2023-12-27 09,RESISTANCE_1465,2023-12-27 09:00:00,181.607,181.857,181.575,181.695,5041,181.4479
2023-12-27 10,RESISTANCE_1465,2023-12-27 10:00:00,181.694,181.729,181.104,181.144,5337,181.4503
2023-12-27 16,RESISTANCE_1466,2023-12-27 16:00:00,181.839,182.179,181.621,182.125,5655,181.6075
2023-12-27 17,RESISTANCE_1466,2023-12-27 17:00:00,182.126,182.133,181.786,181.85,7097,181.642
2023-12-28 17,RESISTANCE_1467,2023-12-28 17:00:00,179.757,179.919,178.983,179.903,8401,180.1116
2023-12-28 18,RESISTANCE_1467,2023-12-28 18:00:00,179.906,180.346,179.674,179.749,6287,180.0139
2023-12-29 02,RESISTANCE_1468,2023-12-29 02:00:00,180.101,180.45,180.018,180.422,4687,180.0053
2023-12-29 03,RESISTANCE_1468,2023-12-29 03:00:00,180.423,180.425,180.177,180.193,4248,180.0343
2023-12-29 08,RESISTANCE_1469,2023-12-29 08:00:00,180.35,180.455,180.303,180.366,4087,180.2016
2023-12-29 09,RESISTANCE_1469,2023-12-29 09:00:00,180.366,180.366,180.065,180.243,3496,180.2287
2023-12-29 12,RESISTANCE_1470,2023-12-29 12:00:00,180.275,180.436,180.072,180.426,6633,180.2722
2023-12-29 13,RESISTANCE_1470,2023-12-29 13:00:00,180.424,180.519,180.293,180.395,4380,180.2924
2023-12-29 19,RESISTANCE_1471,2023-12-29 19:00:00,179.527,179.796,179.489,179.737,4446,180.0821
2023-12-29 20,RESISTANCE_1471,2023-12-29 20:00:00,179.736,179.862,179.623,179.633,4258,180.0203
2024-01-02 04,RESISTANCE_1472,2024-01-02 04:00:00,179.912,180.21,179.854,179.925,5228,179.6606
2024-01-02 05,RESISTANCE_1472,2024-01-02 05:00:00,179.925,180.094,179.913,179.957,4875,179.6826
2024-01-02 10,RESISTANCE_1473,2024-01-02 10:00:00,180.212,180.56,180.105,180.466,9182,179.9792
2024-01-02 11,RESISTANCE_1473,2024-01-02 11:00:00,180.461,180.636,179.922,180.008,7675,180.0209
2024-01-02 19,RESISTANCE_1474,2024-01-02 19:00:00,179.194,179.371,179.184,179.342,7192,179.5516
2024-01-02 20,RESISTANCE_1474,2024-01-02 20:00:00,179.342,179.366,179.185,179.215,4132,179.4265
2024-01-03 03,RESISTANCE_1475,2024-01-03 03:00:00,179.292,179.463,179.216,179.339,5736,179.2418
2024-01-03 04,RESISTANCE_1475,2024-01-03 04:00:00,179.338,179.392,179.292,179.366,4366,179.259
2024-01-03 10,RESISTANCE_1476,2024-01-03 10:00:00,180.055,180.342,179.983,180.223,9647,179.5585
2024-01-03 11,RESISTANCE_1476,2024-01-03 11:00:00,180.225,180.328,179.985,180.107,7952,179.6246
2024-01-03 20,RESISTANCE_1477,2024-01-03 20:00:00,181.573,181.739,181.444,181.579,5605,180.8508
2024-01-03 21,RESISTANCE_1477,2024-01-03 21:00:00,181.569,181.677,181.377,181.382,10257,180.9783
2024-01-04 07,RESISTANCE_1478,2024-01-04 07:00:00,181.894,182.242,181.886,182.089,6302,181.568
2024-01-04 08,RESISTANCE_1478,2024-01-04 08:00:00,182.087,182.194,181.938,181.968,7234,181.6266
2024-01-04 12,RESISTANCE_1479,2024-01-04 12:00:00,182.993,183.333,182.973,183.293,6430,182.1457
2024-01-04 13,RESISTANCE_1479,2024-01-04 13:00:00,183.293,183.319,182.974,183.052,5614,182.2906
2024-01-04 17,RESISTANCE_1480,2024-01-04 17:00:00,183.554,183.769,183.531,183.696,9272,182.9106
2024-01-04 18,RESISTANCE_1480,2024-01-04 18:00:00,183.688,183.698,183.395,183.472,8607,183.061
2024-01-05 02,RESISTANCE_1481,2024-01-05 02:00:00,183.577,183.874,183.495,183.754,5862,183.4797
2024-01-05 03,RESISTANCE_1481,2024-01-05 03:00:00,183.754,183.786,183.598,183.717,7627,183.4818
2024-01-05 05,RESISTANCE_1482,2024-01-05 05:00:00,183.714,183.818,183.659,183.775,4744,183.5446
2024-01-05 06,RESISTANCE_1482,2024-01-05 06:00:00,183.774,183.806,183.629,183.642,4878,183.5716
2024-01-05 08,RESISTANCE_1483,2024-01-05 08:00:00,183.427,184.118,183.401,184.009,5879,183.6401
2024-01-05 09,RESISTANCE_1483,2024-01-05 09:00:00,184.009,184.079,183.793,183.927,7326,183.6937
2024-01-05 16,RESISTANCE_1484,2024-01-05 16:00:00,184.113,184.295,183.969,184.257,13600,183.8499
2024-01-05 17,RESISTANCE_1484,2024-01-05 17:00:00,184.254,184.254,183.542,183.782,15310,183.8855
2024-01-05 19,RESISTANCE_1485,2024-01-05 19:00:00,184.088,184.191,184.028,184.156,9521,183.9165
2024-01-05 20,RESISTANCE_1485,2024-01-05 20:00:00,184.156,184.293,184.106,184.143,8570,183.9621
2024-01-08 01,RESISTANCE_1486,2024-01-08 01:00:00,183.776,184.211,183.776,184.031,2516,184.0265
2024-01-08 02,RESISTANCE_1486,2024-01-08 02:00:00,184.032,184.129,183.945,183.954,3269,183.9962
2024-01-08 09,RESISTANCE_1487,2024-01-08 09:00:00,183.318,183.632,183.23,183.516,8635,183.6344
2024-01-08 10,RESISTANCE_1487,2024-01-08 10:00:00,183.518,183.672,183.336,183.406,9965,183.5967
2024-01-08 14,RESISTANCE_1488,2024-01-08 14:00:00,183.578,183.993,183.526,183.604,5357,183.4362
2024-01-08 15,RESISTANCE_1488,2024-01-08 15:00:00,183.6,183.728,183.456,183.616,8786,183.4461
2024-01-08 21,RESISTANCE_1489,2024-01-08 21:00:00,183.765,183.872,183.745,183.854,3391,183.6042
2024-01-08 22,RESISTANCE_1489,2024-01-08 22:00:00,183.854,183.908,183.768,183.819,3113,183.6407
2024-01-09 09,RESISTANCE_1490,2024-01-09 09:00:00,183.457,183.769,183.327,183.625,6432,183.4085
2024-01-09 10,RESISTANCE_1490,2024-01-09 10:00:00,183.626,183.754,183.333,183.437,8674,183.3679
2024-01-09 14,RESISTANCE_1491,2024-01-09 14:00:00,183.151,183.384,183.138,183.27,7585,183.3002
2024-01-09 15,RESISTANCE_1491,2024-01-09 15:00:00,183.272,183.467,182.896,182.94,9479,183.2741
2024-01-09 18,RESISTANCE_1492,2024-01-09 18:00:00,183.313,183.596,183.176,183.575,6796,183.2941
2024-01-09 19,RESISTANCE_1492,2024-01-09 19:00:00,183.575,183.651,183.501,183.537,6771,183.2853
2024-01-09 23,RESISTANCE_1493,2024-01-09 23:00:00,183.59,183.645,183.56,183.597,2303,183.3947
2024-01-10 00,RESISTANCE_1493,2024-01-10 00:00:00,183.554,183.594,183.44,183.506,1703,183.4183
2024-01-10 04,RESISTANCE_1494,2024-01-10 04:00:00,183.964,184.126,183.937,183.995,4563,183.6568
2024-01-10 05,RESISTANCE_1494,2024-01-10 05:00:00,183.995,184.063,183.877,183.937,4186,183.6968
2024-01-11 01,RESISTANCE_1495,2024-01-11 01:00:00,185.539,185.813,185.504,185.708,2515,185.5051
2024-01-11 02,RESISTANCE_1495,2024-01-11 02:00:00,185.709,185.775,185.419,185.479,6208,185.5509
2024-01-11 04,RESISTANCE_1496,2024-01-11 04:00:00,185.483,185.795,185.435,185.752,6235,185.5875
2024-01-11 05,RESISTANCE_1496,2024-01-11 05:00:00,185.754,185.773,185.495,185.5,3917,185.5965
2024-01-11 08,RESISTANCE_1497,2024-01-11 08:00:00,185.685,185.833,185.646,185.696,5190,185.6123
2024-01-11 09,RESISTANCE_1497,2024-01-11 09:00:00,185.699,185.733,185.547,185.596,4828,185.6017
2024-01-11 10,RESISTANCE_1498,2024-01-11 10:00:00,185.598,185.652,185.495,185.647,7478,185.612
2024-01-11 11,RESISTANCE_1498,2024-01-11 11:00:00,185.649,185.734,185.3,185.405,8084,185.5817
2024-01-11 15,RESISTANCE_1499,2024-01-11 15:00:00,185.522,185.889,185.152,185.881,14196,185.5947
2024-01-11 16,RESISTANCE_1499,2024-01-11 16:00:00,185.883,186.153,185.502,185.65,14753,185.6021
2024-01-11 20,RESISTANCE_1500,2024-01-11 20:00:00,185.648,185.926,185.64,185.855,9544,185.6039
2024-01-11 21,RESISTANCE_1500,2024-01-11 21:00:00,185.854,185.884,185.627,185.666,9250,185.63
2024-01-12 03,RESISTANCE_1501,2024-01-12 03:00:00,185.476,185.611,185.26,185.443,7326,185.5341
2024-01-12 04,RESISTANCE_1501,2024-01-12 04:00:00,185.446,185.646,185.355,185.407,6014,185.5164
2024-01-12 07,RESISTANCE_1502,2024-01-12 07:00:00,185.193,185.538,185.191,185.515,6574,185.3835
2024-01-12 08,RESISTANCE_1502,2024-01-12 08:00:00,185.515,185.544,185.259,185.333,5139,185.3655
2024-01-12 14,RESISTANCE_1503,2024-01-12 14:00:00,184.81,185.022,184.683,185.005,7721,185.1448
2024-01-12 15,RESISTANCE_1503,2024-01-12 15:00:00,185.001,185.35,184.629,184.669,12685,185.0983
2024-01-15 09,RESISTANCE_1504,2024-01-15 09:00:00,185.282,185.478,185.282,185.341,6898,185.0388
2024-01-15 10,RESISTANCE_1504,2024-01-15 10:00:00,185.34,185.548,185.253,185.266,8660,185.0895
2024-01-15 14,RESISTANCE_1505,2024-01-15 14:00:00,185.448,185.744,185.448,185.569,7830,185.3267
2024-01-15 15,RESISTANCE_1505,2024-01-15 15:00:00,185.569,185.59,185.421,185.538,7091,185.3648
2024-01-15 17,RESISTANCE_1506,2024-01-15 17:00:00,185.503,185.599,185.354,185.59,5826,185.4344
2024-01-15 18,RESISTANCE_1506,2024-01-15 18:00:00,185.591,185.715,185.501,185.52,3647,185.4582
2024-01-15 20,RESISTANCE_1507,2024-01-15 20:00:00,185.553,185.586,185.513,185.582,1459,185.511
2024-01-15 21,RESISTANCE_1507,2024-01-15 21:00:00,185.581,185.611,185.521,185.533,1275,185.5278
2024-01-16 04,RESISTANCE_1508,2024-01-16 04:00:00,185.203,185.495,185.185,185.257,7463,185.4019
2024-01-16 05,RESISTANCE_1508,2024-01-16 05:00:00,185.256,185.365,185.144,185.275,6351,185.3741
2024-01-16 07,RESISTANCE_1509,2024-01-16 07:00:00,185.27,185.441,185.238,185.335,5475,185.323
2024-01-16 08,RESISTANCE_1509,2024-01-16 08:00:00,185.334,185.394,185.214,185.239,5906,185.2936
2024-01-16 10,RESISTANCE_1510,2024-01-16 10:00:00,185.216,185.441,184.993,185.413,11141,185.2682
2024-01-16 11,RESISTANCE_1510,2024-01-16 11:00:00,185.397,185.491,185.159,185.22,8583,185.253
2024-01-16 18,RESISTANCE_1511,2024-01-16 18:00:00,185.796,186.175,185.758,186.034,13320,185.4749
2024-01-16 19,RESISTANCE_1511,2024-01-16 19:00:00,186.036,186.077,185.894,185.894,9928,185.5427
2024-01-17 02,RESISTANCE_1512,2024-01-17 02:00:00,186.071,186.338,186.057,186.217,6763,185.9873
2024-01-17 03,RESISTANCE_1512,2024-01-17 03:00:00,186.218,186.238,185.902,185.976,8284,186.0051
2024-01-17 13,RESISTANCE_1513,2024-01-17 13:00:00,187.296,187.518,187.288,187.394,6818,186.6391
2024-01-17 14,RESISTANCE_1513,2024-01-17 14:00:00,187.395,187.434,187.191,187.256,5540,186.7601
2024-01-17 18,RESISTANCE_1514,2024-01-17 18:00:00,187.884,188.11,187.808,187.921,8045,187.3936
2024-01-17 19,RESISTANCE_1514,2024-01-17 19:00:00,187.922,187.991,187.79,187.913,6356,187.4706
2024-01-17 20,RESISTANCE_1515,2024-01-17 20:00:00,187.913,188.007,187.822,187.986,6592,187.5613
2024-01-17 21,RESISTANCE_1515,2024-01-17 21:00:00,187.985,188.031,187.882,187.969,7042,187.6276
2024-01-17 21,RESISTANCE_1516,2024-01-17 21:00:00,187.985,188.031,187.882,187.969,7042,187.6276
2024-01-17 22,RESISTANCE_1516,2024-01-17 22:00:00,187.97,188.031,187.893,187.969,4704,187.6948
2024-01-18 01,RESISTANCE_1517,2024-01-18 01:00:00,187.716,187.823,187.692,187.779,1997,187.8439
2024-01-18 02,RESISTANCE_1517,2024-01-18 02:00:00,187.779,187.922,187.655,187.688,6549,187.8609
2024-01-18 08,RESISTANCE_1518,2024-01-18 08:00:00,187.596,187.787,187.558,187.597,6615,187.7134
2024-01-18 09,RESISTANCE_1518,2024-01-18 09:00:00,187.599,187.686,187.533,187.647,7750,187.6998
2024-01-19 03,RESISTANCE_1519,2024-01-19 03:00:00,188.112,188.509,188.096,188.505,6942,188.1454
2024-01-19 04,RESISTANCE_1519,2024-01-19 04:00:00,188.504,188.608,188.28,188.436,5962,188.1949
2024-01-19 07,RESISTANCE_1520,2024-01-19 07:00:00,188.507,188.808,188.503,188.758,4378,188.3575
2024-01-19 08,RESISTANCE_1520,2024-01-19 08:00:00,188.758,188.922,188.609,188.609,4539,188.4021
2024-01-19 16,RESISTANCE_1521,2024-01-19 16:00:00,187.738,188.001,187.672,187.933,7952,187.9641
2024-01-19 17,RESISTANCE_1521,2024-01-19 17:00:00,187.925,188.099,187.762,187.78,12195,187.8663
2024-01-22 00,RESISTANCE_1522,2024-01-22 00:00:00,188.107,188.206,187.911,188.122,1586,187.9931
2024-01-22 01,RESISTANCE_1522,2024-01-22 01:00:00,188.125,188.369,188.055,188.096,2351,188.0288
2024-01-22 07,RESISTANCE_1523,2024-01-22 07:00:00,187.999,188.362,187.989,188.296,5542,188.088
2024-01-22 08,RESISTANCE_1523,2024-01-22 08:00:00,188.296,188.38,188.176,188.259,6744,188.097
2024-01-22 18,RESISTANCE_1524,2024-01-22 18:00:00,188.054,188.292,187.983,188.275,6805,188.0878
2024-01-22 19,RESISTANCE_1524,2024-01-22 19:00:00,188.275,188.366,188.239,188.241,5525,188.1072
2024-01-23 04,RESISTANCE_1525,2024-01-23 04:00:00,188.382,188.635,188.369,188.522,5643,188.235
2024-01-23 05,RESISTANCE_1525,2024-01-23 05:00:00,188.521,188.908,188.163,188.179,8970,188.2288
2024-01-23 07,RESISTANCE_1526,2024-01-23 07:00:00,188.299,188.473,188.21,188.403,6530,188.2678
2024-01-23 08,RESISTANCE_1526,2024-01-23 08:00:00,188.403,188.704,187.332,187.514,9790,188.2063
2024-01-23 11,RESISTANCE_1527,2024-01-23 11:00:00,187.579,188.027,187.548,188.003,7663,188.123
2024-01-23 12,RESISTANCE_1527,2024-01-23 12:00:00,188.005,188.219,187.923,187.93,6541,188.0857
2024-01-23 15,RESISTANCE_1528,2024-01-23 15:00:00,188.092,188.237,188.009,188.134,6883,188.0072
2024-01-23 16,RESISTANCE_1528,2024-01-23 16:00:00,188.135,188.17,187.982,188.09,8827,187.9863
2024-01-23 22,RESISTANCE_1529,2024-01-23 22:00:00,188.139,188.214,188.131,188.186,3536,188.0958
2024-01-23 23,RESISTANCE_1529,2024-01-23 23:00:00,188.192,188.286,188.133,188.137,3662,188.1017
2024-01-24 07,RESISTANCE_1530,2024-01-24 07:00:00,187.836,187.942,187.764,187.826,5199,187.976
2024-01-24 08,RESISTANCE_1530,2024-01-24 08:00:00,187.827,187.944,187.762,187.824,4596,187.9398
2024-01-24 11,RESISTANCE_1531,2024-01-24 11:00:00,187.537,188.463,187.537,188.305,7613,187.8522
2024-01-24 12,RESISTANCE_1531,2024-01-24 12:00:00,188.306,188.365,188.073,188.082,5736,187.8599
2024-01-24 18,RESISTANCE_1532,2024-01-24 18:00:00,187.386,187.845,187.334,187.834,9502,187.7219
2024-01-24 19,RESISTANCE_1532,2024-01-24 19:00:00,187.834,187.85,187.558,187.624,6311,187.7094
2024-01-25 03,RESISTANCE_1533,2024-01-25 03:00:00,187.693,187.838,187.596,187.702,8287,187.7015
2024-01-25 04,RESISTANCE_1533,2024-01-25 04:00:00,187.697,187.805,187.647,187.759,7393,187.694
2024-01-25 09,RESISTANCE_1534,2024-01-25 09:00:00,187.95,188.011,187.66,187.999,7557,187.775
2024-01-25 10,RESISTANCE_1534,2024-01-25 10:00:00,187.999,188.177,187.91,187.915,6975,187.8061
2024-01-25 14,RESISTANCE_1535,2024-01-25 14:00:00,187.825,187.994,187.793,187.994,6558,187.8873
2024-01-25 15,RESISTANCE_1535,2024-01-25 15:00:00,187.997,188.037,187.488,187.685,12724,187.8859
2024-01-25 21,RESISTANCE_1536,2024-01-25 21:00:00,187.684,187.761,187.554,187.759,7283,187.6833
2024-01-25 22,RESISTANCE_1536,2024-01-25 22:00:00,187.756,187.756,187.592,187.688,4406,187.6561
2024-01-26 01,RESISTANCE_1537,2024-01-26 01:00:00,187.622,187.722,187.429,187.684,2614,187.5978
2024-01-26 02,RESISTANCE_1537,2024-01-26 02:00:00,187.684,187.832,187.426,187.446,5433,187.6007
2024-01-26 06,RESISTANCE_1538,2024-01-26 06:00:00,187.679,187.775,187.666,187.737,2798,187.6385
2024-01-26 07,RESISTANCE_1538,2024-01-26 07:00:00,187.737,187.772,187.66,187.692,3729,187.6318
2024-01-26 16,RESISTANCE_1539,2024-01-26 16:00:00,188.224,188.469,188.194,188.424,12149,187.9353
2024-01-26 17,RESISTANCE_1539,2024-01-26 17:00:00,188.424,188.552,188.329,188.382,10422,188.0043
2024-01-26 20,RESISTANCE_1540,2024-01-26 20:00:00,188.132,188.219,188.103,188.167,5474,188.1698
2024-01-26 21,RESISTANCE_1540,2024-01-26 21:00:00,188.166,188.223,188.108,188.146,3579,188.1895
2024-01-29 02,RESISTANCE_1541,2024-01-29 02:00:00,188.12,188.28,188.084,188.166,6376,188.1468
2024-01-29 03,RESISTANCE_1541,2024-01-29 03:00:00,188.165,188.216,188.043,188.121,6436,188.1207
2024-01-29 14,RESISTANCE_1542,2024-01-29 14:00:00,187.714,188.014,187.712,187.88,6161,187.8992
2024-01-29 15,RESISTANCE_1542,2024-01-29 15:00:00,187.881,187.883,187.66,187.819,7785,187.865
2024-01-29 23,RESISTANCE_1543,2024-01-29 23:00:00,187.408,187.496,187.406,187.424,3042,187.4385
2024-01-30 00,RESISTANCE_1543,2024-01-30 00:00:00,187.424,187.487,187.235,187.453,1478,187.3958
2024-01-30 01,RESISTANCE_1544,2024-01-30 01:00:00,187.452,187.493,187.328,187.475,1535,187.3614
2024-01-30 02,RESISTANCE_1544,2024-01-30 02:00:00,187.473,187.505,187.17,187.32,4646,187.3423
2024-01-30 04,RESISTANCE_1545,2024-01-30 04:00:00,187.236,187.404,187.176,187.396,5391,187.3643
2024-01-30 05,RESISTANCE_1545,2024-01-30 05:00:00,187.395,187.448,187.291,187.295,3870,187.3672
2024-01-30 20,RESISTANCE_1546,2024-01-30 20:00:00,187.422,187.449,187.289,187.439,4444,187.0249
2024-01-30 21,RESISTANCE_1546,2024-01-30 21:00:00,187.438,187.473,187.31,187.384,4397,187.0739
2024-01-31 08,RESISTANCE_1547,2024-01-31 08:00:00,187.261,187.408,187.257,187.349,4055,187.2449
2024-01-31 09,RESISTANCE_1547,2024-01-31 09:00:00,187.35,187.38,187.019,187.143,7175,187.2176
2024-01-31 14,RESISTANCE_1548,2024-01-31 14:00:00,187.518,187.573,187.406,187.46,6417,187.2791
2024-01-31 15,RESISTANCE_1548,2024-01-31 15:00:00,187.459,187.593,187.364,187.396,11527,187.2925
2024-01-31 22,RESISTANCE_1549,2024-01-31 22:00:00,186.065,186.68,185.952,186.494,13563,186.6292
2024-01-31 23,RESISTANCE_1549,2024-01-31 23:00:00,186.498,186.576,186.219,186.345,7331,186.512
2024-02-01 01,RESISTANCE_1550,2024-02-01 01:00:00,186.304,186.407,186.167,186.387,2509,186.2944
2024-02-01 02,RESISTANCE_1550,2024-02-01 02:00:00,186.384,186.464,185.985,186.124,6536,186.2275
2024-02-01 06,RESISTANCE_1551,2024-02-01 06:00:00,186.083,186.163,185.981,186.128,5092,186.2035
2024-02-01 07,RESISTANCE_1551,2024-02-01 07:00:00,186.127,186.152,185.991,186.032,6049,186.2009
2024-02-01 14,RESISTANCE_1552,2024-02-01 14:00:00,185.52,186.579,185.511,186.246,8008,185.8485
2024-02-01 15,RESISTANCE_1552,2024-02-01 15:00:00,186.246,186.298,185.588,185.647,8751,185.805
2024-02-02 01,RESISTANCE_1553,2024-02-02 01:00:00,186.622,186.723,186.549,186.669,1521,186.2599
2024-02-02 02,RESISTANCE_1553,2024-02-02 02:00:00,186.669,186.71,186.499,186.558,4101,186.3793
2024-02-02 11,RESISTANCE_1554,2024-02-02 11:00:00,186.966,187.318,186.963,187.135,6074,186.736
2024-02-02 12,RESISTANCE_1554,2024-02-02 12:00:00,187.136,187.296,187.118,187.132,5221,186.7934
2024-02-02 17,RESISTANCE_1555,2024-02-02 17:00:00,187.225,187.723,187.11,187.657,12189,187.1169
2024-02-02 18,RESISTANCE_1555,2024-02-02 18:00:00,187.659,187.711,187.437,187.514,8625,187.1987
2024-02-05 00,RESISTANCE_1556,2024-02-05 00:00:00,187.389,187.585,187.259,187.45,1498,187.4196
2024-02-05 01,RESISTANCE_1556,2024-02-05 01:00:00,187.5,187.605,187.308,187.431,3781,187.4146
2024-02-05 10,RESISTANCE_1557,2024-02-05 10:00:00,187.321,187.514,187.319,187.382,8216,187.2269
2024-02-05 11,RESISTANCE_1557,2024-02-05 11:00:00,187.383,187.409,187.085,187.118,7855,187.1956
2024-02-06 00,RESISTANCE_1558,2024-02-06 00:00:00,186.33,186.435,186.243,186.396,1597,186.3585
2024-02-06 01,RESISTANCE_1558,2024-02-06 01:00:00,186.395,186.395,186.261,186.319,1767,186.3423
2024-02-06 05,RESISTANCE_1559,2024-02-06 05:00:00,186.392,186.505,186.322,186.395,4651,186.3461
2024-02-06 06,RESISTANCE_1559,2024-02-06 06:00:00,186.395,186.439,186.292,186.351,5855,186.3565
2024-02-06 10,RESISTANCE_1560,2024-02-06 10:00:00,186.448,186.664,186.446,186.578,7389,186.3776
2024-02-06 11,RESISTANCE_1560,2024-02-06 11:00:00,186.578,186.617,186.425,186.473,7212,186.393
2024-02-06 13,RESISTANCE_1561,2024-02-06 13:00:00,186.523,186.741,186.491,186.651,6153,186.4445
2024-02-06 14,RESISTANCE_1561,2024-02-06 14:00:00,186.651,186.714,186.53,186.677,5832,186.4731
2024-02-06 15,RESISTANCE_1562,2024-02-06 15:00:00,186.679,186.717,186.52,186.71,9336,186.5046
2024-02-06 16,RESISTANCE_1562,2024-02-06 16:00:00,186.711,186.77,186.577,186.6,9594,186.5295
