Zone_ID,Datetimetry,Datetime,Open,High,Low,Close,Volume,MA_10
RESISTANCE_570,2024-07-16 19,2024-07-16 19:00:00,205.359,205.489,205.348,205.469,1439,205.4072
RESISTANCE_570,2024-07-16 20,2024-07-16 20:00:00,205.473,205.505,205.374,205.392,1042,205.4056
RESISTANCE_571,2024-07-17 01,2024-07-17 01:00:00,205.54,205.676,205.478,205.596,2045,205.4346
RESISTANCE_571,2024-07-17 02,2024-07-17 02:00:00,205.6,205.614,205.467,205.526,1305,205.4494
RESISTANCE_572,2024-07-17 10,2024-07-17 10:00:00,204.005,204.283,203.754,204.263,3486,204.7715
RESISTANCE_572,2024-07-17 11,2024-07-17 11:00:00,204.264,204.345,203.794,203.974,3055,204.6093
RESISTANCE_573,2024-07-18 03,2024-07-18 03:00:00,203.238,203.577,203.216,203.387,1927,203.0014
RESISTANCE_573,2024-07-18 04,2024-07-18 04:00:00,203.386,203.499,203.089,203.263,2777,203.026
RESISTANCE_574,2024-07-18 08,2024-07-18 08:00:00,203.11,203.33,203.021,203.171,3597,203.0129
RESISTANCE_574,2024-07-18 09,2024-07-18 09:00:00,203.166,203.285,202.974,203.256,2688,203.0893
RESISTANCE_575,2024-07-18 16,2024-07-18 16:00:00,203.625,203.855,203.51,203.835,2610,203.2977
RESISTANCE_575,2024-07-18 17,2024-07-18 17:00:00,203.834,203.848,203.692,203.727,2186,203.3592
RESISTANCE_576,2024-07-19 02,2024-07-19 02:00:00,203.668,203.817,203.543,203.758,2114,203.6254
RESISTANCE_576,2024-07-19 03,2024-07-19 03:00:00,203.759,203.781,203.587,203.64,1345,203.6167
RESISTANCE_577,2024-07-19 05,2024-07-19 05:00:00,203.746,204.215,203.741,204.165,2599,203.6762
RESISTANCE_577,2024-07-19 06,2024-07-19 06:00:00,204.158,204.158,203.273,203.413,3610,203.6519
RESISTANCE_578,2024-07-19 12,2024-07-19 12:00:00,203.56,203.746,203.502,203.706,2758,203.5261
RESISTANCE_578,2024-07-19 13,2024-07-19 13:00:00,203.7,203.719,203.421,203.52,3521,203.5141
RESISTANCE_579,2024-07-22 02,2024-07-22 02:00:00,203.469,203.601,203.416,203.569,1757,203.3636
RESISTANCE_579,2024-07-22 03,2024-07-22 03:00:00,203.566,203.601,203.444,203.498,1206,203.3912
RESISTANCE_580,2024-07-22 02,2024-07-22 02:00:00,203.469,203.601,203.416,203.569,1757,203.3636
RESISTANCE_580,2024-07-22 03,2024-07-22 03:00:00,203.566,203.601,203.444,203.498,1206,203.3912
RESISTANCE_581,2024-07-22 10,2024-07-22 10:00:00,202.6,203.073,202.375,202.906,2954,202.9614
RESISTANCE_581,2024-07-22 11,2024-07-22 11:00:00,202.901,202.977,202.586,202.722,2599,202.8873
RESISTANCE_582,2024-07-22 17,2024-07-22 17:00:00,202.896,203.111,202.879,203.041,1353,202.7302
RESISTANCE_582,2024-07-22 18,2024-07-22 18:00:00,203.04,203.09,202.948,202.996,1057,202.7607
RESISTANCE_583,2024-07-22 20,2024-07-22 20:00:00,203.05,203.133,203.023,203.051,525,202.8202
RESISTANCE_583,2024-07-22 21,2024-07-22 21:00:00,203.011,203.029,202.758,202.896,1313,202.8376
RESISTANCE_584,2024-07-22 22,2024-07-22 22:00:00,202.874,203.094,202.869,203.007,711,202.8872
RESISTANCE_584,2024-07-22 23,2024-07-22 23:00:00,203.086,203.148,202.876,202.879,1038,202.9138
RESISTANCE_585,2024-07-23 06,2024-07-23 06:00:00,202.056,202.285,201.926,202.269,3068,202.4882
RESISTANCE_585,2024-07-23 07,2024-07-23 07:00:00,202.272,202.37,201.427,201.545,4055,202.3531
RESISTANCE_586,2024-07-23 11,2024-07-23 11:00:00,201.325,201.634,201.313,201.619,2499,201.8408
RESISTANCE_586,2024-07-23 12,2024-07-23 12:00:00,201.618,201.829,201.287,201.359,3121,201.728
RESISTANCE_587,2024-07-24 00,2024-07-24 00:00:00,200.941,201.167,200.932,200.956,2325,200.9434
RESISTANCE_587,2024-07-24 01,2024-07-24 01:00:00,200.958,201.021,200.127,200.201,4798,200.8155
RESISTANCE_588,2024-07-24 09,2024-07-24 09:00:00,199.706,199.815,198.932,199.791,4445,199.7665
RESISTANCE_588,2024-07-24 10,2024-07-24 10:00:00,199.797,199.81,199.392,199.483,2760,199.6192
RESISTANCE_589,2024-07-24 18,2024-07-24 18:00:00,198.705,198.792,198.581,198.723,2194,198.7594
RESISTANCE_589,2024-07-24 19,2024-07-24 19:00:00,198.717,198.8,198.622,198.678,1792,198.6481
RESISTANCE_590,2024-07-24 23,2024-07-24 23:00:00,198.166,198.566,198.158,198.513,2319,198.4084
RESISTANCE_590,2024-07-25 00,2024-07-25 00:00:00,198.509,198.574,197.097,197.611,7275,198.3709
RESISTANCE_591,2024-07-25 05,2024-07-25 05:00:00,196.701,197.138,196.659,196.958,3302,197.4813
RESISTANCE_591,2024-07-25 06,2024-07-25 06:00:00,196.953,197.01,196.537,196.924,4183,197.3392
RESISTANCE_592,2024-07-25 16,2024-07-25 16:00:00,198.333,198.796,198.292,198.421,3832,197.1845
RESISTANCE_592,2024-07-25 17,2024-07-25 17:00:00,198.423,198.454,198.004,198.234,3800,197.3861
RESISTANCE_593,2024-07-26 00,2024-07-26 00:00:00,197.571,198.17,197.209,197.878,4963,197.9339
RESISTANCE_593,2024-07-26 01,2024-07-26 01:00:00,197.873,198.096,197.347,197.549,3998,197.8557
RESISTANCE_594,2024-07-26 11,2024-07-26 11:00:00,198.952,199.128,198.823,199.001,2945,198.1479
RESISTANCE_594,2024-07-26 12,2024-07-26 12:00:00,199.006,199.017,198.241,198.418,4954,198.1961
RESISTANCE_595,2024-07-26 16,2024-07-26 16:00:00,197.897,198.017,197.773,197.981,2344,198.2377
RESISTANCE_595,2024-07-26 17,2024-07-26 17:00:00,197.986,198.078,197.782,197.898,2005,198.2287
RESISTANCE_596,2024-07-26 20,2024-07-26 20:00:00,197.918,197.955,197.788,197.831,903,197.9993
RESISTANCE_596,2024-07-29 00,2024-07-29 00:00:00,198.333,198.601,197.856,197.979,4547,197.8971
RESISTANCE_597,2024-07-29 13,2024-07-29 13:00:00,197.552,198.046,197.313,197.95,3980,197.3757
RESISTANCE_597,2024-07-29 14,2024-07-29 14:00:00,197.945,197.977,197.575,197.887,3748,197.4131
RESISTANCE_598,2024-07-29 19,2024-07-29 19:00:00,198.076,198.155,198.042,198.08,1380,197.8062
RESISTANCE_598,2024-07-29 20,2024-07-29 20:00:00,198.067,198.096,198.016,198.066,715,197.8735
RESISTANCE_599,2024-07-30 00,2024-07-30 00:00:00,197.813,198.012,197.481,197.886,2856,197.993
RESISTANCE_599,2024-07-30 01,2024-07-30 01:00:00,197.883,198.197,197.679,197.824,3173,197.9916
RESISTANCE_600,2024-07-30 06,2024-07-30 06:00:00,198.714,199.461,198.575,199.292,3641,198.2267
RESISTANCE_600,2024-07-30 07,2024-07-30 07:00:00,199.288,199.409,198.901,199.05,4083,198.3251
RESISTANCE_601,2024-07-31 03,2024-07-31 03:00:00,196.411,197.529,194.764,197.268,8710,196.2421
RESISTANCE_601,2024-07-31 04,2024-07-31 04:00:00,197.261,197.597,195.775,195.962,10392,196.1715
RESISTANCE_602,2024-07-31 14,2024-07-31 14:00:00,192.361,193.447,192.157,193.201,6647,193.6921
RESISTANCE_602,2024-07-31 15,2024-07-31 15:00:00,193.195,193.411,192.984,193.073,4912,193.3641
RESISTANCE_603,2024-07-31 17,2024-07-31 17:00:00,193.257,193.749,193.205,193.608,2956,193.1271
RESISTANCE_603,2024-07-31 18,2024-07-31 18:00:00,193.601,193.965,193.254,193.392,6727,193.1041
RESISTANCE_604,2024-07-31 22,2024-07-31 22:00:00,192.583,193.028,192.503,193.028,1716,192.9708
RESISTANCE_604,2024-07-31 23,2024-07-31 23:00:00,193.061,193.244,192.378,192.514,3034,192.9854
RESISTANCE_605,2024-08-01 05,2024-08-01 05:00:00,192.338,192.736,192.248,192.412,4645,192.4056
RESISTANCE_605,2024-08-01 06,2024-08-01 06:00:00,192.406,192.508,192.109,192.129,6357,192.3558
RESISTANCE_606,2024-08-01 12,2024-08-01 12:00:00,192.561,193.244,192.419,193.239,6004,192.0867
RESISTANCE_606,2024-08-01 13,2024-08-01 13:00:00,193.24,193.24,192.464,192.958,5828,192.1596
RESISTANCE_607,2024-08-02 01,2024-08-02 01:00:00,190.054,190.503,190.002,190.206,4907,190.3861
RESISTANCE_607,2024-08-02 02,2024-08-02 02:00:00,190.211,190.408,189.732,190.268,3705,190.2958
RESISTANCE_608,2024-08-02 11,2024-08-02 11:00:00,189.514,190.006,189.513,189.846,3500,189.7952
RESISTANCE_608,2024-08-02 12,2024-08-02 12:00:00,189.848,190.053,187.57,188.745,10782,189.6429
RESISTANCE_609,2024-08-05 07,2024-08-05 07:00:00,181.879,184.302,181.879,183.566,13782,184.7958
RESISTANCE_609,2024-08-05 08,2024-08-05 08:00:00,183.557,183.666,181.537,181.737,9205,184.1979
RESISTANCE_610,2024-08-05 16,2024-08-05 16:00:00,183.74,185.171,183.689,184.067,9110,182.3503
RESISTANCE_610,2024-08-05 17,2024-08-05 17:00:00,184.062,184.531,183.562,183.714,6291,182.3651
RESISTANCE_611,2024-08-05 23,2024-08-05 23:00:00,185.007,186.464,185.005,186.438,10639,183.9735
RESISTANCE_611,2024-08-06 00,2024-08-06 00:00:00,186.437,187.095,185.354,185.687,13666,184.3415
RESISTANCE_612,2024-08-06 05,2024-08-06 05:00:00,185.863,186.657,185.322,186.28,8951,185.4062
RESISTANCE_612,2024-08-06 06,2024-08-06 06:00:00,186.276,186.699,185.411,185.754,9653,185.5637
RESISTANCE_613,2024-08-06 11,2024-08-06 11:00:00,183.834,184.789,183.834,184.226,6329,185.1014
RESISTANCE_613,2024-08-06 12,2024-08-06 12:00:00,184.22,184.314,183.127,183.338,8110,184.8613
RESISTANCE_614,2024-08-06 16,2024-08-06 16:00:00,184.195,184.774,184.048,184.681,4971,184.0809
RESISTANCE_614,2024-08-06 17,2024-08-06 17:00:00,184.685,184.707,184.116,184.47,4067,184.0177
RESISTANCE_615,2024-08-07 04,2024-08-07 04:00:00,187.065,188.078,187.037,187.524,6417,184.8604
RESISTANCE_615,2024-08-07 05,2024-08-07 05:00:00,187.53,187.797,186.533,186.707,9764,185.1634
RESISTANCE_616,2024-08-07 11,2024-08-07 11:00:00,187.154,187.708,187.045,187.337,4628,186.9485
RESISTANCE_616,2024-08-07 12,2024-08-07 12:00:00,187.34,187.384,186.861,186.995,5500,186.9894
RESISTANCE_617,2024-08-07 15,2024-08-07 15:00:00,187.339,187.878,187.266,187.446,5430,187.0601
RESISTANCE_617,2024-08-07 16,2024-08-07 16:00:00,187.442,187.497,186.838,187.018,4660,187.1272
RESISTANCE_618,2024-08-08 02,2024-08-08 02:00:00,185.658,186.364,185.648,186.067,5260,185.9616
RESISTANCE_618,2024-08-08 03,2024-08-08 03:00:00,186.072,186.284,185.768,185.884,4289,185.8843
RESISTANCE_619,2024-08-08 06,2024-08-08 06:00:00,185.295,185.945,185.166,185.844,6214,185.6988
RESISTANCE_619,2024-08-08 07,2024-08-08 07:00:00,185.849,185.891,184.807,185.252,7487,185.6037
RESISTANCE_620,2024-08-08 08,2024-08-08 08:00:00,185.257,185.796,185.101,185.662,5758,185.5848
RESISTANCE_620,2024-08-08 09,2024-08-08 09:00:00,185.656,185.964,185.026,185.173,5386,185.5507
RESISTANCE_621,2024-08-08 17,2024-08-08 17:00:00,187.617,187.876,187.406,187.787,3392,186.5156
RESISTANCE_621,2024-08-08 18,2024-08-08 18:00:00,187.789,187.867,187.674,187.688,2699,186.7182
RESISTANCE_622,2024-08-08 23,2024-08-08 23:00:00,187.674,188.418,187.638,188.237,4399,187.6491
RESISTANCE_622,2024-08-09 00,2024-08-09 00:00:00,188.231,188.292,187.526,187.9,5919,187.712
RESISTANCE_623,2024-08-09 02,2024-08-09 02:00:00,187.505,188.129,187.407,188.117,3996,187.7735
RESISTANCE_623,2024-08-09 03,2024-08-09 03:00:00,188.111,188.21,187.714,187.833,2861,187.7781
RESISTANCE_624,2024-08-09 08,2024-08-09 08:00:00,187.872,188.036,187.464,187.902,4483,187.8111
RESISTANCE_624,2024-08-09 09,2024-08-09 09:00:00,187.906,188.008,187.743,187.867,3615,187.7741
RESISTANCE_625,2024-08-09 14,2024-08-09 14:00:00,186.85,187.118,186.55,187.025,5361,187.4756
RESISTANCE_625,2024-08-09 15,2024-08-09 15:00:00,187.022,187.377,186.915,186.979,4097,187.4243
RESISTANCE_626,2024-08-12 06,2024-08-12 06:00:00,187.916,188.187,187.903,187.933,2724,187.4888
RESISTANCE_626,2024-08-12 07,2024-08-12 07:00:00,187.939,188.078,187.718,187.971,3517,187.5821
RESISTANCE_627,2024-08-12 13,2024-08-12 13:00:00,188.541,189.325,188.496,188.639,5181,188.1343
RESISTANCE_627,2024-08-12 14,2024-08-12 14:00:00,188.644,189.109,188.39,189.036,4870,188.2611
RESISTANCE_628,2024-08-12 18,2024-08-12 18:00:00,187.886,188.096,187.762,188.09,2589,188.3101
RESISTANCE_628,2024-08-12 19,2024-08-12 19:00:00,188.083,188.122,187.709,187.912,2157,188.3049
RESISTANCE_629,2024-08-13 07,2024-08-13 07:00:00,189.334,189.511,189.137,189.378,3727,188.4487
RESISTANCE_629,2024-08-13 08,2024-08-13 08:00:00,189.38,189.38,188.972,189.203,3138,188.5866
RESISTANCE_630,2024-08-13 12,2024-08-13 12:00:00,188.481,188.814,188.175,188.78,5047,188.8784
RESISTANCE_630,2024-08-13 13,2024-08-13 13:00:00,188.772,188.901,187.973,188.518,6988,188.8924
RESISTANCE_631,2024-08-13 19,2024-08-13 19:00:00,188.73,188.946,188.594,188.89,2341,188.6316
RESISTANCE_631,2024-08-13 20,2024-08-13 20:00:00,188.885,188.984,188.823,188.831,1637,188.6538
RESISTANCE_632,2024-08-14 00,2024-08-14 00:00:00,189.044,189.315,189.024,189.193,3291,188.8127
RESISTANCE_632,2024-08-14 01,2024-08-14 01:00:00,189.197,189.298,188.781,188.911,3160,188.8522
RESISTANCE_633,2024-08-14 07,2024-08-14 07:00:00,188.902,189.264,188.847,189.239,3584,188.9155
RESISTANCE_633,2024-08-14 08,2024-08-14 08:00:00,189.234,189.36,188.868,188.895,3637,188.9192
RESISTANCE_634,2024-08-14 12,2024-08-14 12:00:00,188.729,189.411,188.373,189.139,6426,188.9246
RESISTANCE_634,2024-08-14 13,2024-08-14 13:00:00,189.133,189.426,188.786,188.874,5601,188.9427
RESISTANCE_635,2024-08-14 19,2024-08-14 19:00:00,188.903,189.067,188.861,188.962,1540,188.8045
RESISTANCE_635,2024-08-14 20,2024-08-14 20:00:00,188.96,189.115,188.692,188.802,1260,188.8227
RESISTANCE_636,2024-08-15 01,2024-08-15 01:00:00,188.844,189.304,188.793,189.219,3266,188.8839
RESISTANCE_636,2024-08-15 02,2024-08-15 02:00:00,189.214,189.335,189.096,189.182,2449,188.9378
RESISTANCE_637,2024-08-15 09,2024-08-15 09:00:00,189.226,189.499,189.203,189.429,2136,189.1426
RESISTANCE_637,2024-08-15 10,2024-08-15 10:00:00,189.433,189.465,189.207,189.238,2098,189.1817
RESISTANCE_638,2024-08-15 17,2024-08-15 17:00:00,191.536,191.701,191.426,191.674,1945,190.5761
RESISTANCE_638,2024-08-15 18,2024-08-15 18:00:00,191.673,191.674,191.56,191.654,1563,190.8184
RESISTANCE_639,2024-08-15 20,2024-08-15 20:00:00,191.575,191.999,191.524,191.852,1224,191.294
RESISTANCE_639,2024-08-15 21,2024-08-15 21:00:00,191.749,191.888,191.747,191.872,911,191.5474
RESISTANCE_640,2024-08-15 23,2024-08-15 23:00:00,191.85,191.926,191.748,191.888,1590,191.6932
RESISTANCE_640,2024-08-16 00,2024-08-16 00:00:00,191.892,191.921,191.509,191.839,3399,191.7235
RESISTANCE_641,2024-08-16 07,2024-08-16 07:00:00,191.903,191.998,191.726,191.917,2795,191.7715
RESISTANCE_641,2024-08-16 08,2024-08-16 08:00:00,191.918,191.99,191.565,191.62,3103,191.7507
RESISTANCE_642,2024-08-16 16,2024-08-16 16:00:00,191.16,191.326,191.138,191.218,2220,191.228
RESISTANCE_642,2024-08-16 17,2024-08-16 17:00:00,191.22,191.232,190.971,191.033,2031,191.1396
RESISTANCE_643,2024-08-16 20,2024-08-16 20:00:00,191.174,191.174,190.966,191.042,1053,190.977
RESISTANCE_643,2024-08-19 00,2024-08-19 00:00:00,191.552,191.616,191.248,191.348,2934,191.002
RESISTANCE_644,2024-08-19 09,2024-08-19 09:00:00,189.483,189.615,189.18,189.605,2700,189.8306
RESISTANCE_644,2024-08-19 10,2024-08-19 10:00:00,189.604,189.909,189.445,189.512,2861,189.647
RESISTANCE_645,2024-08-19 14,2024-08-19 14:00:00,189.755,190.264,189.531,190.068,5050,189.3991
RESISTANCE_645,2024-08-19 15,2024-08-19 15:00:00,190.07,190.376,190.021,190.042,2998,189.5509
RESISTANCE_646,2024-08-19 18,2024-08-19 18:00:00,190.34,190.566,190.285,190.531,1330,189.8588
RESISTANCE_646,2024-08-19 19,2024-08-19 19:00:00,190.536,190.547,190.377,190.452,1099,189.9435
RESISTANCE_647,2024-08-19 23,2024-08-19 23:00:00,190.449,190.76,190.433,190.563,1571,190.334
RESISTANCE_647,2024-08-20 00,2024-08-20 00:00:00,190.566,190.569,189.807,190.029,3894,190.3301
RESISTANCE_648,2024-08-20 05,2024-08-20 05:00:00,190.704,191.194,190.69,191.161,2469,190.5295
RESISTANCE_648,2024-08-20 06,2024-08-20 06:00:00,191.157,191.264,190.928,191.076,3179,190.596
RESISTANCE_649,2024-08-20 10,2024-08-20 10:00:00,190.472,190.523,190.263,190.431,2488,190.6555
RESISTANCE_649,2024-08-20 11,2024-08-20 11:00:00,190.432,190.636,190.287,190.386,2362,190.6917
RESISTANCE_650,2024-08-21 00,2024-08-21 00:00:00,189.401,189.685,188.955,189.576,3962,189.3917
RESISTANCE_650,2024-08-21 01,2024-08-21 01:00:00,189.57,189.732,189.316,189.39,3882,189.3527
RESISTANCE_651,2024-08-21 10,2024-08-21 10:00:00,190.331,190.699,190.275,190.613,2075,189.8867
RESISTANCE_651,2024-08-21 11,2024-08-21 11:00:00,190.608,190.608,190.28,190.333,1994,189.981
RESISTANCE_652,2024-08-21 14,2024-08-21 14:00:00,190.174,192.298,189.968,190.202,14832,190.1678
RESISTANCE_652,2024-08-21 15,2024-08-21 15:00:00,190.201,190.201,189.634,189.85,5395,190.1868
RESISTANCE_653,2024-08-21 20,2024-08-21 20:00:00,189.792,190.178,189.775,189.966,996,190.0159
RESISTANCE_653,2024-08-21 21,2024-08-21 21:00:00,189.947,190.091,189.804,189.93,600,189.9756
RESISTANCE_654,2024-08-22 01,2024-08-22 01:00:00,190.192,190.542,190.071,190.515,2428,189.9676
RESISTANCE_654,2024-08-22 02,2024-08-22 02:00:00,190.521,190.539,190.179,190.285,2067,189.993
RESISTANCE_655,2024-08-22 13,2024-08-22 13:00:00,191.561,191.934,191.257,191.67,5040,190.8193
RESISTANCE_655,2024-08-22 14,2024-08-22 14:00:00,191.669,191.83,191.463,191.566,4538,190.991
RESISTANCE_656,2024-08-22 16,2024-08-22 16:00:00,191.104,191.64,191.081,191.455,2686,191.2142
RESISTANCE_656,2024-08-22 17,2024-08-22 17:00:00,191.449,191.687,191.299,191.325,2613,191.327
RESISTANCE_657,2024-08-22 23,2024-08-22 23:00:00,191.351,191.474,191.179,191.45,1402,191.3789
RESISTANCE_657,2024-08-23 00,2024-08-23 00:00:00,191.452,191.563,191.079,191.299,4313,191.3522
RESISTANCE_658,2024-08-23 04,2024-08-23 04:00:00,190.841,191.208,190.767,191.063,1968,191.1519
RESISTANCE_658,2024-08-23 05,2024-08-23 05:00:00,191.064,191.064,190.812,190.955,1631,191.1111
RESISTANCE_659,2024-08-23 09,2024-08-23 09:00:00,191.592,191.866,191.583,191.806,2416,191.0998
RESISTANCE_659,2024-08-23 10,2024-08-23 10:00:00,191.808,191.81,191.501,191.567,1682,191.1266
RESISTANCE_660,2024-08-23 13,2024-08-23 13:00:00,191.492,192.021,191.442,191.885,3219,191.4023
RESISTANCE_660,2024-08-23 14,2024-08-23 14:00:00,191.865,192.02,191.236,191.467,10887,191.4427
RESISTANCE_661,2024-08-26 05,2024-08-26 05:00:00,190.138,190.344,189.994,190.16,2179,190.2724
RESISTANCE_661,2024-08-26 06,2024-08-26 06:00:00,190.165,190.189,189.669,189.766,3616,190.1729
RESISTANCE_662,2024-08-26 16,2024-08-26 16:00:00,190.526,190.782,190.482,190.656,1925,190.1704
RESISTANCE_662,2024-08-26 17,2024-08-26 17:00:00,190.65,190.727,190.554,190.676,1767,190.2533
RESISTANCE_663,2024-08-27 02,2024-08-27 02:00:00,190.903,191.166,190.826,191.08,1745,190.6898
RESISTANCE_663,2024-08-27 03,2024-08-27 03:00:00,191.074,191.182,190.994,191.042,1430,190.7264
RESISTANCE_664,2024-08-27 08,2024-08-27 08:00:00,191.385,191.911,191.369,191.734,3009,191.0633
RESISTANCE_664,2024-08-27 09,2024-08-27 09:00:00,191.73,191.853,191.582,191.681,3008,191.1691
RESISTANCE_665,2024-08-27 13,2024-08-27 13:00:00,190.765,190.982,190.617,190.934,3480,191.1868
RESISTANCE_665,2024-08-27 14,2024-08-27 14:00:00,190.916,191.245,190.782,190.896,4293,191.1948
RESISTANCE_666,2024-08-27 17,2024-08-27 17:00:00,190.719,190.974,190.696,190.974,1707,191.1048
RESISTANCE_666,2024-08-27 18,2024-08-27 18:00:00,190.968,191.004,190.806,190.951,1755,191.0265
RESISTANCE_667,2024-08-28 03,2024-08-28 03:00:00,191.307,191.387,191.173,191.305,1543,191.0021
RESISTANCE_667,2024-08-28 04,2024-08-28 04:00:00,191.308,191.426,191.133,191.142,1511,191.0212
RESISTANCE_668,2024-08-28 07,2024-08-28 07:00:00,191.214,191.297,191.073,191.271,2769,191.113
RESISTANCE_668,2024-08-28 08,2024-08-28 08:00:00,191.273,191.309,190.851,190.968,2455,191.1369
RESISTANCE_669,2024-08-28 12,2024-08-28 12:00:00,190.644,191.233,190.622,191.151,3108,191.0352
RESISTANCE_669,2024-08-28 13,2024-08-28 13:00:00,191.146,191.443,191.113,191.113,3872,191.016
RESISTANCE_670,2024-08-29 07,2024-08-29 07:00:00,191.107,191.485,191.082,191.33,3036,190.9028
RESISTANCE_670,2024-08-29 08,2024-08-29 08:00:00,191.324,191.324,190.313,190.813,4454,190.9495
RESISTANCE_671,2024-08-29 13,2024-08-29 13:00:00,191.339,191.47,191.081,191.309,4751,191.01
RESISTANCE_671,2024-08-29 14,2024-08-29 14:00:00,191.314,191.538,191.026,191.205,4174,191.0169
RESISTANCE_672,2024-08-29 22,2024-08-29 22:00:00,190.826,190.894,190.631,190.707,830,190.9718
RESISTANCE_672,2024-08-29 23,2024-08-29 23:00:00,190.765,190.973,190.672,190.744,1544,190.9153
RESISTANCE_673,2024-08-30 11,2024-08-30 11:00:00,191.376,191.708,191.339,191.645,1932,191.0407
RESISTANCE_673,2024-08-30 12,2024-08-30 12:00:00,191.638,191.804,191.501,191.579,3843,191.1433
RESISTANCE_674,2024-08-30 20,2024-08-30 20:00:00,191.931,191.964,191.827,191.875,875,191.6571
RESISTANCE_674,2024-09-02 00,2024-09-02 00:00:00,192.219,192.36,191.989,192,3541,191.6926
RESISTANCE_675,2024-09-02 08,2024-09-02 08:00:00,192.375,192.95,192.375,192.685,3647,191.9473
RESISTANCE_675,2024-09-02 09,2024-09-02 09:00:00,192.68,192.788,192.578,192.683,2753,192.0281
RESISTANCE_676,2024-09-02 12,2024-09-02 12:00:00,192.976,193.237,192.928,193.16,2197,192.3739
RESISTANCE_676,2024-09-02 13,2024-09-02 13:00:00,193.155,193.476,193.006,193.117,2889,192.5267
RESISTANCE_677,2024-09-02 20,2024-09-02 20:00:00,193.094,193.154,193.034,193.116,591,193.0997
RESISTANCE_677,2024-09-02 21,2024-09-02 21:00:00,193.023,193.095,192.929,193.079,944,193.1098
RESISTANCE_678,2024-09-03 00,2024-09-03 00:00:00,192.828,193.354,192.767,193.269,3858,193.0687
RESISTANCE_678,2024-09-03 01,2024-09-03 01:00:00,193.27,193.301,192.664,192.69,3539,193.0219
RESISTANCE_679,2024-09-03 11,2024-09-03 11:00:00,191.52,191.89,191.405,191.803,2963,191.8429
RESISTANCE_679,2024-09-03 12,2024-09-03 12:00:00,191.808,192.037,191.543,191.547,3583,191.7337
RESISTANCE_680,2024-09-03 15,2024-09-03 15:00:00,190.601,191.106,190.601,191.058,4108,191.3189
RESISTANCE_680,2024-09-03 16,2024-09-03 16:00:00,191.063,191.182,190.909,190.992,2911,191.2632
RESISTANCE_681,2024-09-04 01,2024-09-04 01:00:00,190.221,190.845,190.221,190.591,4291,190.7109
RESISTANCE_681,2024-09-04 02,2024-09-04 02:00:00,190.593,190.737,190.356,190.642,3584,190.6759
RESISTANCE_682,2024-09-04 08,2024-09-04 08:00:00,190.155,190.619,190.011,190.512,3687,190.4014
RESISTANCE_682,2024-09-04 09,2024-09-04 09:00:00,190.517,190.631,190.297,190.334,3052,190.3744
RESISTANCE_683,2024-09-04 12,2024-09-04 12:00:00,190.085,190.498,190.053,190.374,3515,190.2948
RESISTANCE_683,2024-09-04 13,2024-09-04 13:00:00,190.368,190.537,189.966,190.205,4276,190.2634
RESISTANCE_684,2024-09-05 02,2024-09-05 02:00:00,188.956,189.256,188.834,189.132,2908,188.9023
RESISTANCE_684,2024-09-05 03,2024-09-05 03:00:00,189.128,189.197,188.891,189.001,2801,188.8862
RESISTANCE_685,2024-09-05 08,2024-09-05 08:00:00,188.803,189.179,188.776,189.079,4207,188.7838
RESISTANCE_685,2024-09-05 09,2024-09-05 09:00:00,189.066,189.16,188.724,188.969,3293,188.8414
RESISTANCE_686,2024-09-05 14,2024-09-05 14:00:00,188.668,189.771,188.668,189.347,6681,188.7694
RESISTANCE_686,2024-09-05 15,2024-09-05 15:00:00,189.352,189.505,188.782,188.817,5053,188.7945
RESISTANCE_687,2024-09-05 20,2024-09-05 20:00:00,188.918,189.08,188.885,189.03,1727,188.8635
RESISTANCE_687,2024-09-05 21,2024-09-05 21:00:00,188.945,189.028,188.921,189.021,761,188.8894
RESISTANCE_688,2024-09-05 22,2024-09-05 22:00:00,188.976,188.989,188.767,188.944,1067,188.9511
RESISTANCE_688,2024-09-05 23,2024-09-05 23:00:00,188.963,189.042,188.892,188.924,1867,188.9771
RESISTANCE_689,2024-09-06 12,2024-09-06 12:00:00,188.504,189.485,187.897,188.874,11561,188.1856
RESISTANCE_689,2024-09-06 13,2024-09-06 13:00:00,188.875,189.379,188.555,188.984,9322,188.2373
RESISTANCE_690,2024-09-09 01,2024-09-09 01:00:00,187.361,187.803,187.323,187.77,4126,187.2923
RESISTANCE_690,2024-09-09 02,2024-09-09 02:00:00,187.773,187.794,187.429,187.546,3051,187.1485
RESISTANCE_691,2024-09-09 04,2024-09-09 04:00:00,187.437,187.807,187.41,187.572,3037,187.241
RESISTANCE_691,2024-09-09 05,2024-09-09 05:00:00,187.567,187.651,187.28,187.433,3384,187.296
RESISTANCE_692,2024-09-09 11,2024-09-09 11:00:00,187.896,188.117,187.849,187.938,3236,187.6263
RESISTANCE_692,2024-09-09 12,2024-09-09 12:00:00,187.934,188.055,187.33,187.393,3747,187.611
RESISTANCE_693,2024-09-09 16,2024-09-09 16:00:00,186.967,187.19,186.886,187.122,2894,187.4042
RESISTANCE_693,2024-09-09 17,2024-09-09 17:00:00,187.123,187.187,186.816,186.847,2963,187.328
RESISTANCE_694,2024-09-09 20,2024-09-09 20:00:00,186.863,187.202,186.847,187.152,1655,187.0696
